,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7
2319,sp đóng_gói rat ok chua dùng thử quay đánh_giá,1,0,0,0,0,0,0
2320,mua thử bé dùng mong bé hợp_tác,0,0,0,0,0,0,1
2321,hàng mall lúc_nào cubgx ưng_ý nhanh gói kỹ đúng hàng ok nha,1,0,0,0,0,0,0
2322,date xa đóng_gói cẩn_thận giao hàng lâu hi_vọng hàng chuẩn,1,0,0,0,0,1,0
2323,giao hàng nhanh gói hàng kỹ chất_lượng ổn phù_hợp giá_cả bình_dân,1,1,0,1,0,0,0
2324,sản_phẩm chất_lượng móp méo ủng_hộ giao hàng nhanh,1,0,0,1,0,0,0
2325,sản_phẩm đóng_gói đẹp thời_gian giao hàng nhanh,1,0,0,0,0,0,0
2326,giao hàng nhanh đóng_gói chắc_chắn mới mua đầu ổn,1,0,0,0,0,0,0
2327,giao hàng nhanh đóng_gói hàng cẩn_thận sữa date mới hsd 9 2021,1,0,0,1,0,1,0
2328,giao nhanh đóng_gói cẩn_thận,1,0,0,0,0,0,0
2329,date xa kakakakakakakakakakakakakakakakakakakkakakaakka,0,0,0,0,0,1,0
2330,date mới giao hàng chậm 1ngày,1,0,0,0,0,1,0
2331,giao hàng siêu nhanh hài_lòng về sản_phẩm ủng_hộ,1,0,0,1,0,0,0
2332,giao hàng siêu nhanh đóng_gói hàng cản thận bé nhà uống ok mua tiếp,1,0,0,0,0,0,0
2333,nhanh nhiệt_tình,1,0,0,0,1,0,0
2334,hài_lòng ạ giá sữa cao chắc sữa khan hàng giá đẩy hhhhhhhbdhdhxmxmxn,0,1,0,0,0,0,0
2335,sản_phẩm dùng biết chất_lượng mua đợt khuyến_mại vui,0,1,0,0,0,0,0
2336,vùng hsd dấu_vết tẩy_xoá thể chấp_nhận khăng_khăng bình_thường trả hàng mặc_dù tham_khảo hội bỉm sữa ai thế_này bao_giờ làm_ăn chán người cân_nhắc mua,0,0,0,0,1,1,0
2337,đúng mẫu hàng chính hãng phần nắp nhựa khui phần mã pin còn_nguyên,0,0,0,0,0,0,1
2338,nhận đc hàng giao nhanh bé thích uống mua tiếp,1,0,0,0,0,0,0
2339,giao hàng nhanh sản_phẩm bẹp méo,1,0,0,0,0,0,0
2340,okokokokokokokokokokokokokkokjokkokkkkkoknoknokk oknok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok,0,0,0,0,0,0,0
2341,nhận hàng hàng ok thanks ủng_hộ,0,0,0,0,0,0,1
2342,đúng tên huhu ngậy béo làm ngấy,0,0,0,1,0,0,0
2343,sữa date xa_giá tốt balo tặng kèm đẹp bánh khăn giấy tặng kèm cảm_ơn,0,1,0,1,1,1,0
2344,giap hang nhanh dong goi can than gia re,1,1,0,0,0,0,0
2345,mong lun giao đung hẹn luôn canh đặt hết nhiu khong kịp,0,0,0,0,0,0,0
2346,sữa a2 ok nhen,0,0,0,0,0,0,1
2347,đầu mua hàng đóng_gói kĩ chắc_chắn đầu_tư hẳn thùng xốp chuyển sữa check mã_vạch thích cách làm_việc,1,0,1,0,1,0,0
2348,giao hàng nhanh date xa chất_lượng ủng_hộ,1,0,0,1,0,1,0
2349,tuyệt_vời dkdnjfjdnfdjdjjdbdjjdjfjfjfjjcjfjdjdjdjjdjd,0,0,0,0,0,0,0
2350,mua 5 hộp,0,0,0,0,0,0,0
2351,mua thứ n đóng hàng ọp_ẹp may móp méo chắc chạy sale hàng đongs cẩn_thận ok ok,1,0,0,0,0,0,0
2352,gói hàng cẩn_thận định huỷ đơn đặt mua chấp_nhận muốn mua nhận hàng luôn,1,0,0,0,0,0,0
2353,giao hàng nhanh đóng_gói cẩn_thận tuy_nhiên ngày sx mới 4 tháng vành đế hoen_rỉ hi_vọng hàng chuẩn,1,0,0,0,0,0,0
2354,ảnh tối trời mưa giao hàng nhanh gói cẩn_thận date tháng 12 sale rẻ bé thích uống mua mn mua bh kịp hết hạn,1,1,0,0,0,1,0
2355,bỉm tốt chất_lượng mềm đóng_gói cẩn_thận giao hàng nhanh,1,0,0,1,0,0,0
2356,giao hàng chậm ạ,1,0,0,0,0,0,0
2357,zip miệng túi lo_lắng,0,0,0,0,0,0,1
2358,mua bỉm 𝗬𝗨𝗕𝗘𝗦𝗧 mẹ nhớ chọn quà 𝗠𝗮𝗯𝗼𝗼𝟭𝟮𝟭𝟮 chính_sách hoàn_trả đổi size hợp_lý mẹ gặp bất_cứ vấn_đề hãy liên_hệ tháng 92020 bỉm yubest ra_mắt mẫu mới yubest night bỉm nâng_cấp 30 về khả_năng thấm hút thích_hợp bé tiểu hay,0,0,0,0,0,0,0
2359,nhận hàng,0,0,0,0,0,0,0
2360,giao nhanh ok,1,0,0,0,0,0,0
2361,giao hàng uy_tín,0,0,0,0,1,0,0
2362,sản_phẩm đóng_gói cẩn_thận mua,1,0,0,0,0,0,0
2363,sữa dc đóng_gói cận thận giao hàng nhanh mua,1,0,0,0,0,0,0
2364,date tháng 8 năm 2021 giao hàng nhanh đóng_gói ghi hàng dễ vỡ,1,0,0,0,0,1,0
2365,mua hài_lòng gói hàng cẩn_thận giao hàng nhanh lắm ạ luôn ủng_hộ,1,0,0,1,0,0,0
2366,uy_tín,0,0,0,0,1,0,0
2367,mua r đánh_giá mang tính_chất nhận xu giao hàng siêu nhanh,1,0,0,0,0,0,0
2368,sữa date xã đóng_gói cẩn_thận giao hàng lâu hic,0,0,0,0,0,1,0
2369,okla sp thể thiếu of cháu cảm_ơn giá_thành rẻ sp ok đóng_gói cẩn_thận giao nhanh,1,1,0,1,0,0,0
2370,bọc hộp đóng_gói cẩn_thận giao hàng_mã lâu fai nt giục trong đợi mua sữa khác con uống tạm đành uống hết mới chuyển sang sữa biết tn,1,0,0,0,0,0,0
2371,giá_cả rẻ bé dùng tốt mua cảm_ơn,0,1,0,1,0,0,0
2372,ưng đặt tiếp luôn con ăn tết a,0,0,0,0,0,0,1
2373,đóng_gói sữa kỹ thời_gian giao hàng nhanh hạn_dùng xa_giá tốt,1,1,0,0,0,1,0
2374,đóg gói kỹ_càng giá rẻ mua ở mog yên_tâm về chất_lượng,1,1,0,1,0,0,0
2375,váng sữa heinz loại giá tiền_nào_của_nấy,0,0,0,0,0,0,1
2376,chuẩn_bị hàng nhanh gói chống sốc kĩ vỏ hộp méo bên trong vấn_đề sữa ổn dùng mới biết,1,0,0,0,0,0,0
2377,khách_hàng tháng sữa chuẩn con chuẩn_bị 6 tháng muốn con dùng valing,0,0,1,0,0,0,0
2378,bảo bắp chuyên phụ_kiện hàng mĩ_kí chất_lượng đẹp giá_thành rẻ lựa_chọn uy_tín bảo_vệ dế yêu bạn,0,0,0,0,0,0,0
2379,mới mua thử xem bé hợp_tác trộm_vía bé hợp_tác ủng_hộ dài_dài sữa đc đóng_gói kỹ_càng date lâu ngàn,1,0,0,0,0,1,0
2380,mua thứ 3 rẻ nhất trong tất_cả sữa chuẩn date xa,0,1,0,0,0,1,0
2381,hình_ảnh mang tính_chất lấy xu mua sữa có_vẻ hợp bé hết mk ủng_hộ tiếp mong date mới chút tốt,0,0,0,1,0,1,0
2382,sản_phẩm chất_lượng giao đủ đóng_gói chắc_chắn kĩ_lưỡng ủng_hộ tiếp,1,0,0,1,0,0,0
2383,nhận đc hàng giao hàng nhanh ngày tới sữa đặt ngậy béo đêm đầu_tiên thử con ăn mất lọ ăn xong con ngủ ngon hữu_ích,1,0,0,1,0,0,0
2384,mới dùng thử mỏng ok bua nao mua thử loại ban_đêm sai thế nao,0,0,0,1,0,0,0
2385,nhận hàng hài_lòng tiếp_tục ủng_hộ gói hàng cẩn_thận đẹp rách hàng nhận,1,0,0,0,0,0,0
2386,giao hàng nhanh,1,0,0,0,0,0,0
2387,giao hàng nhanh ship nhiệt_tình ủng_hộ tiếp,1,0,0,0,1,0,0
2388,nhận hàng cảm_ơn 5 ha nội vân chuyển lâu,1,0,0,0,0,0,0
2389,mua ưng_ý khâu đóng_gói sp chất_lượng cảm_ơn,1,0,0,1,0,0,0
2390,tuyệt_đỉnh mua lắm giao trong 4h tiếc nói shopee giao trong vòng 4h toàn giao ngày_mai ngày mốt,1,0,0,0,0,0,0
2391,thời_gian giao hàng nhanh đóng_gói sản_phẩm chắc_chắn đưpj,1,0,0,0,0,0,0
2392,thời_gian giao hàng nhanh mua con uống sữa tốt lắm,1,0,0,1,0,0,0
2393,giao hàng nhanh sữa thơm lắm bé hợp_tác giá ok ủng_hộ tiếp,1,1,0,1,0,0,0
2394,chất_lượng sản_phẩm tuyệt_vời giao hàng nhanh đóng_gói sản_phẩm đẹp,1,0,0,1,0,0,0
2395,mua lần_lần đóng_gói cẩn_thận giao hàng nhanh,1,0,0,0,0,0,0
2396,đầu mua hài_lòng ủng_hộ cảm_ơn,0,0,0,0,0,0,1
2397,giao hàng nhanh sữa con uống bt ủng_hộ tiep,1,0,0,0,0,0,0
2398,mua 4 hộp,0,0,0,0,0,0,1
2399,mua giao hàng nhanh hàng giá khad ổn vs chỗ khác đóng hàng cẩn_thận,1,1,0,0,1,0,0
2400,hàng ok,0,0,0,0,0,0,1
2401,bán hàng giá tốt trả_lời khach nhiệt_tình đóng_gói cẩn_thận,1,1,0,0,1,0,0
2402,giao hàng nhanh đóng_gói chuyên_nghiệp đẹp mua hài_lòng tks 5,1,0,0,0,0,0,0
2403,giao hàng siêu_tốc mua yên_tâm về chất_lượng,1,0,0,1,0,0,0
2404,sữa đúng hàng chuẩn mua đầu dùng ngon quất luôn hộp,0,0,1,1,0,0,0
2405,nhận hàng mua gọi nowship nhanh,1,0,0,0,0,0,0
2406,đóng_gói sp cẩn_thận,1,0,0,0,0,0,0
2407,hình_ảnh mang tính_chất bình_luận tức_là sản_phẩm tốt dùng ok,0,0,0,0,0,0,1
2408,giao hàng nhanh hài_lòng uống biết ntn 5,1,0,0,0,0,0,0
2409,sản_phẩm sản_phẩm tốt sản_phẩm tốt sản_phẩm tốt tốt,0,0,0,0,0,0,0
2410,quá_trình chuyển méo tí hộp bên trong nguyên_vẹn trải_nghiệm,1,0,0,0,0,0,0
2411,đóng_gói cẩn_thận chắc_chắn giao hàng nhanh_chóng sản_phẩm chất_lượng tốt date xa,1,0,0,1,0,1,0
2412,đóng_gói hàng cẩn_thận giao hàng nhanh hàng chuẩn dùng thử biết thế_nào hy_vọng con hợp,1,0,1,0,0,0,0
2413,bỉm mềm dùng cực thích mua 3 ủng_hộ dài_dài,0,0,0,1,0,0,0
2414,giao hàng nhanh bọc hàng cẩn_thận vỏ ngoài méo hộp trong méo giao vỏ méo tí note hoặc nhắc trc khách thông_cảm,1,0,0,0,0,0,0
2415,mua đầu nha chất_lượng chuẩn mua tiếp nhá hihi xem tăng dc kí_lô hem,0,0,0,0,0,0,0
2416,giao hàng nhanh sp ok giá rẻ thị_trường ben ngoài buồn gần tết ma co quà tặng mua ở mấy,1,1,0,1,1,0,0
2417,mua nhìu ở sp ok đúng chuẩn mỗi_tội phí ship cao vận_chuyển lâu hcm,1,0,1,0,0,0,0
2418,date xa mua 4 hộp đóng_gói cẩn_thận móp sữa xài biết chất_lượng 5,1,0,0,0,0,1,0
2419,hàng đóng_gói xấu bóp_méo,1,0,0,0,0,0,0
2420,chất_lượng sản_phẩm tốt đóng_gói đẹp phục_vụ tốt giao hàng nhanh,1,0,0,1,1,0,0
2421,hàng đóng_gói chất chắn sản_phẩm sử_dụng biết thế_nào,1,0,0,0,0,0,0
2422,giao hàng nhanh dùng sp biết chất_lượng phản_hồi dùng,1,0,0,0,0,0,0
2423,sản_phẩm tốt váng sữa ngon ngọt phù_hợp bé hình_ảnh video mang tính_chất lấy xu thôi ạ,0,0,0,1,0,0,0
2424,hộp sữa đẹp móp date mới_tinh hộp mua ở cửa_hàng gần nhà kidsplaza hết mua tiếp ngon bổ rẻ,1,0,0,0,0,1,0
2425,mua date xa nânbxjdjdndndjxjdndjskajsnxbfbdjwnxbxnxjsjsnbxjcjjejsndbxnsjsjcnndbbdjsjskanansnxncjjfnfncncjcnn,0,0,0,0,0,1,0
2426,hàng chất_lượng ok lắm ạ mua biết_bao_nhiêu ạ 5,0,0,0,1,0,0,0
2427,giao hàng nhanh đóng_gói cẩn_thận giá hợp_lý quà mua,1,1,0,0,0,0,0
2428,sữa hàng date mới biết mẫu giao mẫu cũ hay mẫu mới khác hàng mua ngoài kidsplaza,0,0,0,0,0,1,0
2429,phục_vụ tốt ship luôn nhận đơn hàng giá tốt thx,1,1,0,0,1,0,0
2430,sản_phẩm thuốc tác_dụng thay_thế thuốc chữa bệnh xuất_xứ hàng nội_địa hàn_quốc date mới hiện_tại date tới tháng 72021 công_ty phương linh nhập_khẩu nguyên lon trực_tiếp nhà_máy đầy_đủ giấy_tờ chứng_minh nguồn_gốc xuất_xứ hộp tem phụ tem chống h,0,0,0,0,0,0,0
2431,mượn tạm video hàng giao nhanh phục_vụ tốt đặt hôm hôm nhận đc hàng chất_lượng dùng biết,1,0,0,0,1,0,0
2432,da nhan hang xai cung tam duoc mgg jntsale khong ap dung duoc,0,0,0,0,0,0,0
2433,m chuyên cung_cấp loại giống hoa giá rẻ chất_lượng tốt bao màu bao sống ạ,0,0,0,0,0,0,0
2434,sữa chính hãng date xa thơm ngon,0,0,1,1,0,1,0
2435,sữa hsd xa,0,0,0,0,0,1,0
2436,chất_lượng tốt giao hàng nhanh ủng_hộ mua tiếp ️ ️ ️ ️ ️,1,0,0,1,0,0,0
2437,odossososodi m mxkdrooepwxndskwowoosxjxnnxxjxi đôixkxnjekwooxixjdieowoixxxdjeoedxnr dkdofifooxokoeodxo,0,0,0,0,0,0,0
2438,giao hàng nhanh lấy tạm ảnh gói hàng cẩn_thận mua ak,1,0,0,0,0,0,0
2439,lười chụp ảnh sữa ngon thoem hạn sử_dụng 3 tháng,0,0,0,1,0,0,0
2440,mua t2 ở nói_chung con họp sữa dùng sữa,0,0,0,0,0,0,1
2441,giao hàng siêu nhanh sản_phẩm đóng_gói chắc_chắn đầy_đủ check đc mã,1,0,1,0,0,0,0
2442,rat hai_lòng ve san pham giao hang nhanh chât lương rât tot phục vu nhanh nhiet tinh tu van rat hai_lòng ve san pham giao hang nhanh chât lương rât tot phục vu nhanh nhiet tinh tu rat hai_lòng ve san pham giao hang nhanh chât lương rât tot phục vu nhanh nhiet tinh tu v,1,0,0,1,1,0,0
2443,giao hàng nhanh_chóng đóng hàng cẩn_thận,1,0,0,0,0,0,0
2444,sản_phẩm đúng hình_ảnh giá_thành sản_phẩm chất_lượng tốt,0,1,1,1,0,0,0
2445,tốt đúng chủng_loại,0,0,1,1,0,0,0
2446,giao hàng nhanh đóng_gói chắc_chắn hình_thức túi sữa mới bung rách chỗ 5,1,0,0,0,0,0,0
2447,sản_phẩm đúng mô_tả hi_vọng con thích,0,0,1,0,0,0,0
2448,cồi sò ròm dung dáng gia dc tạm 4,0,0,0,0,0,0,0
2449,mua giao hàng nhanh bọc hàng cẩn_thận mua tiếp_theo,1,0,0,0,0,0,0
2450,giao hàng nhanh sản_phẩm đúng vs mô_tả đóng_gói sapr phẩm chắc_chắn dùng bit chất_lượng thế_nào dùng r đánh_giá tiếp,1,0,0,0,0,0,0
2451,đầu dùng bỉm tràn biết trào thấm hút tốt mới tè 1bai mẹ thay,0,0,0,0,0,0,1
2452,qc gioi thieu internet viettel nhan tien thuong cong 100 000d vao tai khoan goc gioi thieu thanh cong ban be nguoi than su dung internet viettel giam them 50 000d nguoi duoc gioi thieu chi tiet truy cap https viettel vnlan toa hoac lh 18008168 0d tu choi qc soan tc3 gui 199,0,0,0,0,0,0,0
2453,giao lâu mong_đợi hy_vọng sữa thiệt chjwa giao lâu,1,0,0,0,0,0,0
2454,sản_phẩm tốt nha date xa 2022 lận giá bán cạnh_tranh bên ngoài,0,1,0,1,0,1,0
2455,giai hàng nhanh luôn tư_vấn nhiệt_tình nói chùng hài_lòng luôn,0,0,0,0,0,0,0
2456,đóng_gói cẩn_thận giao hàng đóng_gói cẩn_thận giao hàng nhanh đóng_gói cẩn_thận giao hàng nhanh,1,0,0,0,0,0,0
2457,đóng_gói cẩn_thận thời_gian giao hàng nhanh mua giá flash sale áp mã giảm_giá rẻ luôn,1,1,0,0,0,0,0
2458,đóng_gói kỹ_càng,1,0,0,0,0,0,0
2459,giá rẻ date mới giao nhanh mua r yên_tâm vs ️ ️,1,1,0,0,0,1,0
2460,chất_lượng tốt giao hàng nhanh đủ nhiệt_tình dễ_thương ️ ️ ️,1,0,0,1,1,0,0
2461,giao hàng nhanh sữa đúng loại mẫu_mã mua trong đợt sale đc giảm chút mỗi_tội mua 3 hộp,1,1,1,0,0,0,0
2462,mua nhìu ruiiiiii 8,0,0,0,0,0,0,0
2463,giao hàng nhanh gửi đúng quà chất_lượng hài_lòng,1,0,0,1,1,0,0
2464,sản_phẩm tốt uy_tín chất_lượng ủng_hộ dài_dài,0,0,1,1,0,0,0
2465,giao hàng nhanh sản_phẩm đc bao linon bên ngoài hộp mua sản_phẩm phù_hợp giá tiền cảm_ơn,1,1,0,0,0,0,0
2466,chat luong sp tot da mua nhieu lan,0,0,0,1,0,0,0
2467,bỉm mềm thấm hút ok tầm giá cánh ôm mông bé ổnnnnnnnn,0,1,0,1,0,0,0
2468,giúp bé phát_triển tốt về thể_lực sữa nan nga mang đến hệ dưỡng_chất cân_bằng đạm chất_béo carbonhydrat vitamin cung_cấp đủ năng_lượng phục_vụ hoạt_động trong ngày bé đặc_biệt phát_minh độc_quyền đến nestle thuỵ_sĩ ra_đời đạm chất_lượng optipro hàm_lượng đủ,0,0,0,1,0,0,0
2469,giao hàng nhanh đóng_gói cẩn_thận giá tốt hy_vọng bé uống hợp ủng_hộ tiếp,1,1,0,0,0,0,0
2470,dùng biết nhưg thây thiếu tem dán nắp giông siêu_thị,0,0,1,0,0,0,0
2471,dùng biết ntn,0,0,0,0,0,0,0
2472,giao hàng nhanh đóng_gói chắc_chắn,1,0,0,0,0,0,0
2473,mua 3 con thích uống sữa jsjsjsjjsnsnsnsnsnsnsnsjjsjs,0,0,0,0,0,0,0
2474,đồ giao đầy_đủ date xa đóng_gói cẩn_thận unpack còn_mệt nghỉ luôn á giá tốt mặt_bằng chung ủng_hộ tiếp ạ,1,1,0,0,0,1,0
2475,sữa thơm ngon hết_mình mua tiếp,0,0,0,1,0,0,0
2476,đóng_gói cẩn_thận,1,0,0,0,0,0,0
2477,giao hàng chậm,1,0,0,0,0,0,0
2478,tóc đẹp thật,0,0,0,1,0,0,0
2479,đóng_gói cẩn_thận 5,1,0,0,0,0,0,0
2480,thơm ngon con nhà m thích ủng_hộ,0,0,0,1,0,0,0
2481,chất_lượng ok mua,0,0,0,1,0,0,0
2482,sorry nếu_như hình_ảnh kì_vọng mục_đích kiếm 200 xu nhà chuyên_dùng loại sữa bàn,0,0,0,0,0,0,0
2483,giao chậm ok,1,0,0,1,0,0,0
2484,sản_phẩm tốt giao hàng nhanh đặt_hàng thứ 3 con dùng ổn hay gửi mã giảm_giá mua giá hợp_lý,1,1,0,1,0,0,0
2485,sữa nga ban_đêm sánh đặc thơm ngon vị ngọt khiến trẻ ngấy uống hộp sữa pruto ban_đêm giúp bé một bữa ăn đầy_đủ dinh_dưỡng no lâu quấy khóc ban_đêm ngủ ngon,0,0,0,1,0,0,0
2486,hàng giao chậm_trễ,1,0,0,0,0,0,0
2487,ship nhanh cơn gió giao đúng mẫu đúng màu làm_ăn chuyên_nghiệp,1,0,1,0,1,0,0
2488,mua chất_lượng ok trc đóng_gói méo ở phần đít méo nhẹ cẩn_thận tương_đối hài_lòng ủng_hộ,1,0,0,1,0,0,0
2489,mua đóng hàng chuyên_nghiệp giao nhanh tem mác đầy_đủ like,1,0,1,0,0,0,0
2490,giao hàng cực nhanh luon ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️ ‍ ️,1,0,0,0,0,0,0
2491,giao hàng nhanh đóng_gói cẩn_thận chất_lượng sản_phẩm tốt,1,0,0,1,0,0,0
2492,tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời tuyệt_vời,0,0,0,0,0,0,0
2493,sản_phẩm ok giao hàng nhanh,1,0,0,1,0,0,0
2494,giao nhanh chất_lượng ok gói kỹ ở hcm nhận đẹp móp méo j ạ 5 chất_lượng tiếp_tục ủng_hộ,1,0,0,1,0,0,0
2495,giao hàng nhanh đóng_gói cũ săn đc sale giá siêu hời hàng date xa,1,1,0,0,0,1,0
2496,jevieksbudk2b chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn thời_gian giao hàng nhanh,1,0,0,1,0,0,0
2497,giao hàng tương_đối nhanh chất_lượng sử_dụng review đc,1,0,0,0,0,0,0
2498,đóng_gói cẩn_thận giao hàng nhanh hạn sử_dụng dài,1,0,0,0,0,1,0
2499,hàng chính hãng giao hàng nhanh,1,0,1,0,0,0,0
2500,nhận hàng nhanh giao hàng nhanh giá rẻ hợn khác,1,1,0,0,0,0,0
2501,nhận hàng đóng_gói sản_phẩm đẹp chắc_chắn cảm_ơn,1,0,0,0,0,0,0
2502,nay a_giao hàng đưa 5 hộp sữa giật_mình tưởng 5 vỉ,0,0,0,0,0,0,0
2503,hộp méo giao khách thật vọng mua giao kiểm_tra kĩ,1,0,0,0,0,0,0
2504,check mã_vạch ok hàng móp biết bên vận_chuyển hay giao hàng móp,1,0,1,0,0,0,0
2505,ưng_ý sp jkbju gij yln ụvhu gjnj hkkr69v8o ịnn ụô 58po 69998g 899i ui7uf 6uhoi,0,0,0,0,0,0,0
2506,giao hàng lâu hàng về kiểm_tra bên trong biết mua mấy tạm dược,1,0,0,0,0,0,0
2507,sữa đặt 3010 111 nhận sp mua kèm sữa tắm đc tách đơn hôm mới nhận đc đóng_gói kỹ sữa oki balo km nhỏ xinh ngăn nhỏ thay_vì một ngăn to balo khoá mở hóc tí nói_chung ok,1,0,0,1,1,0,0
2508,chia_sẻ bạn_bè phụ tưới cây https games shopee vnuniversal linkfarmshare html skey 7eb8286c941670ec69091e09723158e1 schannel copyinfo,0,0,0,0,0,0,0
2509,hàng y hình giao hàng nhanh_chóng gói hàng cẩn_thận date dài 2022,1,0,1,0,0,1,0
2510,đóng_gói cẩn_thận,1,0,0,0,0,0,0
2511,giao hàng nhanh sản_phẩm tốt đóng_gói chắc_chắn phục_vụ tốt,1,0,0,1,1,0,0
2512,sữa tốt ủng_hộ jo mới phản_hồi thank,0,0,0,1,0,0,0
2513,bên giao hàng nhanh shipper thân_thiện hàng chuẩn ủng_hộ,1,0,1,0,0,0,0
2514,sữa ngon bé thích ngọt nhẹ dùng ngày đêm đóng_gói cẩn_thận,1,0,0,1,0,0,0
2515,ảnh ở lấy tạm ảnh giao hàng nhanh đóng_gói đẹp sp date xa,1,0,0,0,0,1,0
2516,đóng_gói sp cẩn_thận chắc_chắn thời_gian giao hàng nhanh_chóng phục_vụ tốt,1,0,0,0,1,0,0
2517,hộp móp xí ok hehe,1,0,0,0,0,0,0
2518,mua mấy đểu check mã đc gia rẻ hon khác tự_dưng laii táo kb sưuax hay xnxnnxnxnxnxnxnxnxnxxn,0,1,1,1,0,0,0
2519,nhận hàng đóng_gói cẩn_thận hàng chuẩn hay check,1,0,0,0,0,0,0
2520,bỉm mỏng nhẹ thấm hút tốt dùng đêm đc mk dùng đêm tràn ướt hết q áo,0,0,0,1,0,0,0
2521,giao hàng siêu nhanh đóng_gói cẩn_thận date xa tít_tắp ủng_hộ tiếp,1,0,0,0,0,1,0
2522,giao hàng nhanh tiếc người mua đc 5 lon sữa giá 538k hic,1,0,0,0,0,0,0
2523,sữa ok giao hàng nhanh havdhjdnsjgxbdjxhbsnsjxhnah hsnj nsnzhhssmjzbsnjzzbznzihsbsnzb,1,0,0,0,0,0,0
2524,mua 3 chất_lượng bàn nũa ạ giao nhanh,1,0,0,1,0,0,0
2525,bán giá ok vơis khac đóng_gói hàng cẩn_thận chất,1,1,0,0,0,0,0
2526,liên_hệ shoppe tgian giao hàng chậm đặt 9 ngày hàng mới giao thị_trường nan nga bán nhìu mua đỡ nan vn con định nhận r đấy tin_tưởng đầu thôi lấy sd pik ntn 5 hi_vọng ok,1,0,0,0,0,0,0
2527,sản_phẩm đẹp giao hàng tương_đối nhanh nói_chung ôke ủng_hộ,1,0,0,1,0,0,0
2528,mua nhận_xét,0,0,0,0,0,0,0
2529,hàng đóng_gói cẩn_thận hộp móp méo giao m hộp méo đóng_gói,1,0,0,0,1,0,0
2530,giao hàng nhanh chất luoq gj ok tiềnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,1,1,0,1,0,0,0
2531,chất_lượng sản_phẩm tốt đóng_gói đẹp thời_gian giao hàng nhanh,1,0,0,1,0,0,0
2532,sd 5,0,0,0,0,0,0,0
2533,sữa đêm ngon dễ uống sữa ngày béo béo thơm thơm uống hoài biết bé ớn kko,0,0,0,0,0,0,1
2534,giao hàng nhanh gói hàng cẩn_thận,1,0,0,0,0,0,0
2535,giao hang cuc nhanh chat luong san pham tot dong goi can than,0,0,0,0,0,0,0
2536,giao đủ sữa đúng vị date xa bé nhà thích uống tiếp_tục ủng_hộ,1,0,0,0,0,1,0
2537,váng sữa bé m thích ăn đợt hết hàng đợi mãi giờ mới,0,0,0,0,0,0,1
2538,bỉm mỏng nhẹ thấm hút tốt mua giá rẻ khác tg giao hàng nhanh,1,1,0,1,0,0,0
2539,ok,0,0,0,0,0,0,1
2540,check mã_vạch đúng khui lon vón cục ủng_hộ mua tiếp đăng tạm ảnh bé,0,0,1,0,0,0,0
2541,mua đóng_gói cẩn_thận lắm nnnnbvvvvvvhbbbbbbbbbbvvbbbbbbbb,1,0,0,0,0,0,0
2542,sữa dễ uống mua giao hàng nhanh,1,0,0,1,0,0,0
2543,sản_phẩm đúng cáo chất_lượng tốt 5,0,0,0,1,0,0,0
2544,mua đóng_hộp đóng_gói cẩn_thận móp lọ chất_lượng tốt,1,0,0,1,0,0,0
2545,giao hàng nhanh đóng_gói sản_phẩm chắc_chắn phục_vụ tốt,1,0,0,0,1,0,0
2546,giao hàng lâu,1,0,0,0,0,0,0
2547,giao hàng nhanh mua đc mã giảm_giá đc giá tốt dùng đánh_giá đc chất_lượng,1,1,0,0,0,0,0
2548,giao hàng nhanh lắm ạ đặt hang hôm_qua nay da roi ạ mua nhieu lân roi chata lượng ok ạ,1,0,0,0,0,0,0
2549,mua biết đánh luôn giá ổn_áp mấy khác hi_vọng buôn_bán hàng chuẩn mẹ yên_tâm ủng_hộ lâu_dài nè,0,1,0,0,0,0,0
2550,sản_phẩm hình đóng_gói cẩn_thận chất_lượng đảm_bảo hàng chính hãng ủng_hộ dài,1,0,1,1,0,0,0
2551,giao hàng nhanh đóng_gói cẩn_thận date dài ủng_hộ,1,0,0,1,0,1,0
2552,giao hàng nhah date dài hi_vọng cu nhà thik vị,1,0,0,1,0,0,0
2553,ok sp dúng mô_tả cố_gắng giao sớm tý,1,0,1,0,0,0,0
2554,giao hàng siêu nhanh date cực xa,1,0,0,0,0,1,0
2555,date cao sữa mới đóng_gói tốt nhà bán hàng uy_tín ủng_hộ tiếp,1,0,0,0,1,1,0
2556,giao hàng nhanh đóng_gói cẩn_thận ủng_hộ tiếp,1,0,0,0,0,0,0
2557,sản_phẩm chất_lượng giao hàng nhanh đóng_gói kỹ_càng mua gần ba năm xã ủng_hộ tiếp_tục chúc mua may bán dat,1,0,0,1,0,0,0
2558,bỉm ok nha ship siêu nhanh quay mua dài_dài,1,0,0,1,0,0,0
2559,giao hàng nhanh chất_lượng ok giá_thành hợp_lý cám_ơn tặng 5 ️ ️ ️ ️,1,1,0,1,0,0,0
