,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7
4577,hàng đẹp bé mặc đỡ hăm hẳn đáng mua tình_yêu,0,0,0,0,0,1,0
4578,date xa đóng_gói cẩn_thận ưng_ý,1,0,0,0,0,1,0
4579,sản_phẩm đẹp dùng ok,0,0,0,1,0,0,0
4580,giao hang nhanh san pham dc boc ki nguyen banh minh rat ok,1,0,0,0,0,0,0
4581,mềm mịn thấm hút tốt,0,0,0,1,0,0,0
4582,sản_phẩm tốt mong_đợi hàng chất_lượng cảm_ơn,0,0,0,1,0,0,0
4583,bỉm loại mới chất_lượng tệ bé nhà dùng bobby bé mới dùng bỉm bé nổi mẩn đỏ luôn thâm hút bt có_điều a_giao hàng nhiệt_tình vui_vẻ,1,0,0,1,0,1,0
4584,chua dùng chua bít chất_lượng tam 4sao,0,0,0,0,0,0,1
4585,bỉm mỏng nhẹ thấm hút tạm phù_hợp thay thường_xuyên bé tiết_kiệm pampers huggies,0,1,0,1,0,0,0
4586,ủng_hộ 5sao giao hàng chậm wa,1,0,0,0,0,0,0
4587,hàng giao đúng mô_tả giao hàng nhanh,1,0,0,0,1,0,0
4588,loại siêu_thị trưng_bày kệ hàng may mặt_hàng giao hàng tận nhanh_chóng,1,0,0,0,0,0,0
4589,giờ nghĩ dùng pampers một than chị bạn con dị_ứng tã dùng chị giới_thiệu tã pampers đắng đo mua nhận hàng mở sản_phẩm mùi thơm dễ_chịu tã mềm nhẹ sử_dụng bé thích sản_phẩm thấm hút tốt giờ chắc chuyển dùng pampers luôn mua đúng thời_điểm giảm_giá,0,1,0,1,0,0,0
4590,nói_chung dùng ổn giá tốt mã giảm_giá 40k,0,1,0,1,0,0,0
4591,hộp đẹp dễ_thương chất_lượng sản_phẩm tốt,0,0,0,1,0,0,0
4592,giá tốt hàng chất_lượng đóng_gói cẩn_thận ủng_hộ lâu_dài,1,1,0,1,0,0,0
4593,tôi mua giá 915k hình quảng_cáo ghi tặng bình giữ nhiệt lock n lock giao hàng giờ tôi check combo giá thấp quà tặng làm_ăn kì,0,0,0,0,1,0,0
4594,mã hàng 718868332 đặt ngày 1352020 đến nay giao hàng vui_lòng liên_hệ giao gấp giúo,1,0,0,0,0,0,0
4595,hàng nhập_khẩu mới sx xài hi_vọng chất_lượng tốt,0,0,0,0,0,1,0
4596,mua hàng online trang lazada adayroi viết nhận_xét xấu bực_bội buổi trưa nghe điện_thoại nghe chất_vấn trình_bày giải_thích bực_bội nói_cứng nhân_viên giao hàng nói chị nói_ngang giờ hàng nhiêu tiền em trả nãn thử_hỏi mua hàng online giám trả tiền nhận hàng đồng_ý hình_thức nhận hàng trả tiền an_toàn tuy_nhiên phần tin uy_tín trang tmđt chọn phần đi làm suốt nhờ mẹ ở nhà nhận dùm trả tiền mẹ khoẻ cuối_cùng ôm phiền_hà,0,0,0,0,1,0,0
4597,nhà xài sữa nestle thôi em bé thích,0,0,0,1,0,0,0
4598,sp đúng chất_lượng bobby,0,0,0,1,0,0,1
4599,tã quần mẫu_mã đẹp thấm hút tốn tràn mua đc giá tốt hài_lòng giáo hàng nhanh,1,1,0,1,0,0,0
4600,sp nguyên date xa bé thích uống,0,0,0,1,0,1,0
4601,xài đong gói ok,1,0,0,0,0,0,0
4602,giá ổn hàng chất_lượng tốt gói hàng kỹ_lưỡng,1,1,0,1,0,0,0
4603,xin hỏi sản_phẩm tem tích quà hay,0,0,0,0,0,0,1
4604,tả dán chất_lượng cộng giá_cạnh_tranh giữ vững phong_độ ủng_hộ dài_dài,0,1,0,1,0,0,0
4605,sp nhìn ok xài xem thế_nào shipper nhiệt_tình,1,0,0,0,0,0,0
4606,hàng_hoá nhận méo hộp vỏ bên trong nắp hộp nhăn_nheo biết chất_lượng đúng chuẩn enfa hàng tặng giống hình_ảnh,1,0,1,0,1,0,0
4607,sản_phẩm dùng giao hàng cẩn_thận,1,0,0,1,0,0,0
4608,giao hàng chậm quy_định mua thứ 7 thứ 4 mới giao,1,0,0,0,0,0,0
4609,tã thấm hút tốt siêu mềm mịn bé nhà thích,0,0,0,1,0,0,0
4610,tả đổi_mới to tả củ chế ạ tả cũ toàn size ảo thôi size v ms đúng nè cuối_cùng bobby chịu thay_đổi size ảo,0,0,0,0,0,0,1
4611,ngày 060919 chương_trình sale tất_cả size sản_phẩm tã goonfriend tuy_nhiên đặt 01 đơn hàng đơn hàng 02 combo 03 gói tã quần goonfriend tách đơn hàng 02 combo thành 02 đơn hàng đơn hàng 01 combo giao ngày khác nhau giao 01 đơn hàng đơn ở trạng_thái lấy hàng trong vòng mấy ngày gửi tin nhắn xin_lỗi giao hàng trễ ngày 120919 đến tối 110919 gửi tin nhắn xin_lỗi huỷ đơn hàng lỗi lưu kho hoàn tiền thanh_toán đồng_thời đặt đơn hàng 01 combo 3 gói tã tin nhắn huỷ đơn hàng lỗi lưu kho hoàn tiền thanh_toán đặt đơn hàng gồm 02 combo tách thành 02 đơn hàng đơn hàng 01 combo huỷ đơn hàng trong chương_trình cố_tình tách đơn hàng đối_với đơn hàng nh combo dễ_dàng huỷ đơn hàng kh lỗi lưu kho hài_lòng cách_thức thực_hiện chương_trình ưu_đãi thực_hiện tính_toán kiểm_soát số_lượng sản_phẩm đơn đặt_hàng tương_ứng sp trong kho hoặc nêu rõ kh đc mua 01 hoặc 02 combo kh biết tránh tình_trạng kh đặt nh đơn hàng thanh_toán báo giao_dịch thành_công huỷ hầu_hết đơn hàng kh mua sản_phẩm nh chương_trình ưu_đãi ưng hộ ch trình tệ làm tin_tưởng,0,0,0,0,1,0,0
4612,hàng chính hãng tích điểm nhận quà tặng,0,0,1,0,0,0,0
4613,sp đóng_gói chắc_chắn,1,0,0,0,0,0,0
4614,hàng oke cây có_vẻ yếu tiền_nào_của_ấy tạm chấp_nhận,0,0,0,0,0,0,0
4615,quần cảm_giác size chật,0,0,0,0,0,0,1
4616,ship nhanh shipper thân_thiện hàng đóng_gói kĩ,1,0,0,0,0,0,0
4617,nhân_viên giao hàng đầu m gặp mất lịch_sự đấy sản_phẩm chắc vấn_đề,1,0,0,0,0,0,0
4618,bé nhà dùng đến size xxl rồi_đây thứ n mua tã bobby con tã quần bobby mềm_mại thấm hút tốt tiện_lợi dễ mặc bé yên_tâm mua tã bé có_điều bobby ít quà khuyến_mại,0,0,0,1,1,0,0
4619,bỉm chất_lượng giao hàng nhanh mặc thích,1,0,0,1,0,0,0
4620,giao nhanh hàng mới,1,0,0,0,0,1,0
4621,tả mềm thấm hút tốt thích bobby nhân_viên giao hàng nhiệt_tình vui_vẻ ủng_hộ dài_dài,1,0,0,1,0,0,0
4622,mua 3 bịt tặng xe bập_bênh làm biết chắn quà tặng,0,0,0,0,0,0,0
4623,mua ủ nóng,0,0,0,0,0,0,0
4624,minh mua san pham nay rat hai_long rat tot gia mềm,0,1,0,1,0,0,0
4625,hề quà tặng,0,0,0,0,1,0,0
4626,rách bên z hết,0,0,0,1,0,0,0
4627,tã dùng thích giá ok giao hàng nhanh ủng_hộ dài_dài,1,1,0,1,0,0,0
4628,sp tốt đóng_gói ok giao hàng nhanh,1,0,0,1,0,0,0
4629,giao hàng nhanh đầu mua,1,0,0,0,0,0,0
4630,mua bịch miễn ship cộng phí cồng_kềnh 6k nsx mới bịch tả nhìn mới bụi_bặm hay rách bịch 172 miếng dùng chắc lâu đặt biệt hàng giao tin_tưởng,1,0,0,0,0,1,0
4631,giao hàng nhanh tả dùng tốt,1,0,0,1,0,0,0
4632,cực ktf tố,0,0,0,0,0,0,0
4633,xxxxxx xxxxxxx tốt giao nhanh gói kỹ xxxxxxxxxx,1,0,0,0,0,0,0
4634,giao hàng nhanh hàng đóng_gói kỹ bao_bì tã nhào nát quà tặng đủ thiếu set đò chơi nhà_tắm giống quảng_cáo,1,0,0,0,1,0,0
4635,hàng trông xịn phết mẹ ạ hàng việt_nam 5k cảm_quan tổng_thể giống merries nhật 17kchiếc luôn ấy dùng thử đánh_giá tiếp ạ,0,0,0,0,0,0,1
4636,mỏng bé tè nhìu trào thích_hợp sd ban_ngày,0,0,0,1,0,0,0
4637,bỉm cooling nghe tên có_vẻ thoáng mát dầy pamper độ thấm hút bằng pamper nội_địa nhật,0,0,0,1,0,0,0
4638,giao hàng nhanh bất_ngờ,1,0,0,0,0,0,0
4639,ahii nhận hàng ok ủng_hộ,0,0,0,0,0,0,1
4640,sản_phẩm đóng_gói cẩn_thận giao hàng nhanh_chóng ủng_hộ,1,0,0,0,0,0,0
4641,nao mua bịch chả quà tặng đâu,0,0,0,0,1,0,0
4642,tã giữ dáng mỏng mát lưng thun mềm bé khó_chịu phù_hợp bé gái,0,0,0,1,0,0,0
4643,tã thấm hút tốt trào hay vón vành lưng thô cứng gây khó_chịu bé ngứa mẫn đỏ,0,0,0,1,0,1,0
4644,mua bỉm pampers giảm tính tới 4k miếng thích dùng pampers bỉm mỏng bobby huggies nhưng_mà bobby dải băng_dính cuốn miếng tã sử_dụng bây_giờ pampers dòng giữ dáng mới vạch báo tiểu dải băng_dính cuốn miếng tã sử_dụng cực_kỳ tiện gói tã đặc_biệt bé đi nặng nhìn thẩm_mỹ phát_tán mùi thích tính giá_cả chất_lượng pampers giữ dáng hội tủ tiêu_chí vạch báo tiểu bỉm mỏng dải băng cuốn miếng tã bỉm khác phân khúc bình_dân thường dòng cao_cấp mới đủ 3 tiêu_chí kết nhất_là khả_năng giữ dáng pampers bé bé trai dùng bỉm khác hay dồn xong bỉm xệ xuống nhìn kỳ,0,1,0,1,0,0,0
4645,sp chất_lượng giao hàng nhanh nc ok,1,0,0,1,0,0,0
4646,sp đóng_gói chắc_chắn giá_thành hợp_lý cảm_ơn,1,1,0,0,0,0,0
4647,đóng_gói sữa cẩn_thận mua chung sản_phẩm khác hộp sữa luôn chèn riêng hộp móp méo chất_lượng sữa tốt tơi thơm hạn sd mới mới đổi sữa bé chịu hợp_tác vui lắm nhân_viên giao hàng nghe bạn phản_ánh riêng mua hàng tuyệt_vời địa_chỉ cơ_quan hàng thứ 7 dời sang địa_chỉ nhà bạn vui_vẻ hàng nhỏ nói khỏi kiểm hàng bạn nhất_định chịu vui_vẻ khui hàng kiểm xin cảm_ơn về chất_lượng sản_phẩm thái_độ phục_vụ mong luôn tuyệt_vời như_vậy,1,0,0,1,1,1,0
4648,bỉm tốt giao nhanh tiếp_tục ủng_hộ dài_dài,1,0,0,1,0,0,0
4649,hang rat ok va giao hang nhiệt tinh va rat nhanh,1,0,0,1,0,0,0
4650,bỉm cực_kỳ mềm dùng bỉm ban_đêm bé tràn ngoài mua lớn size bé mặc thoải_mái vết hằn đóng_gói chắc_chắn cẩn_thận có_điều tài_khoản tikinow mua 3 gói giao hàng tính phí cồng_kềnh ngờ_ngợ,1,0,0,1,1,0,0
4651,gói hàng cẩn_thận sp chính hãng,1,0,1,0,0,0,0
4652,sản_phẩm ok đóng_gói cẩn_thận thôg báo tặng bobychan 35cm gửi về con_nhỏ hài_lòng,1,0,0,1,1,0,0
4653,tã mỏng nhẹ loại giữ dáng hay xài luôn cân_nhắc chuyển sang loại bé thoải_mái,0,0,0,1,0,0,0
4654,thấm hút tốt dày tí,0,0,0,1,0,0,0
4655,hàng tốt giao hàng nhanh,1,0,0,1,0,0,0
4656,đầu ngại thanh_toán zalopay định mua thực_sự bỉm chất_lượng tốt mua sale giá rẻ nửa giao hàng nhanh đúng hẹn nói_chung hài_lòng,1,1,0,1,0,0,0
4657,bé nhà hợp pampers tuy_nhiên bé 5kg lưng thun có_vẻ chật bụng bé vết hằn da,0,0,0,0,0,1,0
4658,bỉm thấm hút tốt tuy_nhiên form nhỏ bé nhà tháng 5 5kg mặc chật,0,0,0,1,0,0,0
4659,sản_phẩm sư dụng tốt giá_cả phải_chăng bé nhà dùng thich,0,1,0,1,0,0,0
4660,sản_phẩm tốt mn mua,0,0,0,1,0,0,0
4661,giáo hàng nhanh sản_phẩm tốt date dài ok,1,0,0,1,0,1,0
4662,túi đẹp y hình sử_dụng tiện_lợi thoải_mái bền,0,0,0,0,0,0,0
4663,tặng bịch tả bobby ở bệnh_viện từ_dũ mới so_sánh mặt tả khác nhau cảm_giác mềm_mại bằng bao_bì màu nhạt siêu_thị,0,0,0,1,0,0,0
4664,hàng nhập thái_lan chất_lượng thấm hút giao hàng nhanh đóng_gói cẩn_thận,1,0,0,1,0,0,0
4665,giao hàng nhanh ghê trươcs thời_gian dự_kiến ngày đóng_gói cẩn_thận bỉm date xa tới vài năm lận mua giảm_giá giá bằng mua loại 56 miếng ở cửa_hàng ngoài,1,1,0,0,0,1,0
4666,đóng_gói thận giao hàng nhanh đúng lịch dù mở xài đánh_giá 5 người giao hàng nhiệt_tình xài ổn ủng_hộ tiếp,1,0,0,0,0,0,0
4667,hài_lòng tốt ttttttttttttttttttttttttttttttttttttttt,0,0,0,0,0,0,1
4668,tả mềm_mỏng bé mặc thoải_mái,0,0,0,1,0,0,0
4669,mua đúng dịp giảm_giá thị_trường rẻ tặng địu bé thích luôn đặc_biệt giao hàng cực nhanh đặt tối hôm sáng hôm giao sản_phẩm,1,1,0,0,1,0,0
4670,khong biet be khac xai nhung be nha toi xai lai bi ham buon nghe,0,0,0,0,0,1,0
4671,đóng_gói cẩn_thận cải_thiện tăng cân,1,0,0,1,0,0,0
4672,combo 3 gói tã quần huggies dry mới rách tí giao bên vận_chuyển gọi báo ngày nhận khách_hàng chờ_đợi đến ngày nhận ok cảm_ơn chu_đáo dù khó_khăn cố_gắng phục_vụ khách_hàng tốt ủng_hộ,1,0,0,0,1,1,0
4673,chất_lượng tốt giá kèm khuyến_mãi hợp_lý tuy_nhiên giao hàng lâu,1,1,0,1,0,0,0
4674,san pham tot giao hàng nhanh gia sale nen re hãng khac nua,1,1,0,1,0,0,0
4675,sp ok hài_lòng sp ok hài_lòng sp ok hài_lòng,0,0,0,0,0,0,1
4676,ok hàng chính hãng giao hàng nhanh,1,0,1,0,0,0,0
4677,đóng_gói cẩn_thận hộp răng dễ_thương chất gỗ thông,0,0,0,0,0,0,0
4678,bỉm mặc cứng size nhỏ loại khác mặc hâm dù bé bé tới gần tuổi hâm bao_giờ,0,0,0,1,0,1,0
4679,tả quần bobby xxl chất_lượng giá rẻ bên ngoài chất_lượng cảm_ơn,0,1,0,1,0,0,0
4680,giống hình cảm_ơn,0,0,0,0,0,0,0
4681,giao hàng nhanh_chóng chất_lượng ok giá_cả rẻ mọi người ủng_hộ tiếp okokok,1,1,0,1,0,0,0
4682,chất_lượng ổn,0,0,0,1,0,0,0
4683,sản_phẩm chất_lượng,0,0,0,1,0,0,0
4684,đủ sp tốt giao nhanh,1,0,0,1,1,0,0
4685,sữa thơm ngon hộp sữa thùng hộp sữa gói kỹ nhận hàng hộp sữa nóng giao buổi trưa vui_lòng gói sữa kỹ,1,0,0,1,0,0,0
4686,dản phẩm tốt đúng chính hảng giao hàng nhanh rẻ nhất hài_lòng,1,1,1,0,0,0,0
4687,giao hàng nhanh tã mỏng nhẹ cảm_giác mỏng tã đợt mùi trà xanh nhẹ thích tã mùi trừ,1,0,0,1,0,0,0
4688,đóng_gói cẩn_thận giao hàng nhanh sản_phẩm bỉm mua thường_xuyên ưng,1,0,0,1,0,0,0
4689,nhận sản_phẩm tem cào dự thưởng pamper,0,0,0,0,1,0,0
4690,đóng_gói cẩn_thận sản_phẩm tốt giao hàng nhanh,1,0,0,1,0,0,0
4691,giao hàng nhanh bưu_tá dể thuong,1,0,0,0,0,0,0
4692,tả thấm ngoài thay tả liên_tục bé ngủ đêm thế_nào tràn ngoài,0,0,0,1,0,0,0
4693,trước_đây hay mua merries hết bỉm đặt kịp mới chạy sang siêu_thị gần nhà lấy bịch pamper nhỏ dùng tạm pamper cũ bỉm cứng lắm đc thấm hút tốt ngang merries muốn dùng nó cứng đến pamper ra_mắt dòng giữ dáng sp tiền mềm_mỏng thấm hút ok size bỉm nhỏ chút,0,1,0,1,0,0,0
4694,size vừa_vặn lưng thun mềm_mại vết hằn da bé,0,0,0,1,0,0,0
4695,sản_phẩm giá tốt sử_dụng oki,0,1,0,1,0,0,0
4696,tã mỏng mịn tuy_nhiên bé tè sờ bề mặc tã ẩm bé dễ hăm,0,0,0,1,0,1,0
4697,tả dùng êm tuy_nhiên giá cao hihi tiền thôi,0,1,0,1,0,0,0
4698,xài ok giá rẻ đc giao tận nhà,1,1,0,1,0,0,0
4699,nhân_viên giao hàng nhiệt_tình hàng đóng_gói cẩn_thận,1,0,0,0,0,0,0
4700,mới nhận hàng chỗ tem abbot dán băng keo giống gỡ dán yêu_cầu làm_việc đối_tác giao hàng đúng chất_lượng sữa bình_thường dán băng keo chỗ tem,0,0,0,1,0,1,0
4701,giao nhanh dự_định sản_phẩm ok chất_lượng áp mã giảm_giá giá tốt,1,1,0,1,0,0,0
4702,hang rat ok giao hang nhanh,1,0,0,1,0,0,0
4703,lưng tã co_dãn khó mặc bé bỉm xệ,0,0,0,1,0,0,0
4704,ok mua mấy hihi,0,0,0,0,0,0,1
4705,bỉm mỏng loại cũ xíu đệm lưng mềm giá ok đc freeship,1,1,0,1,0,0,0
4706,toi rat hai_long ve chat luong va giao nhanh,1,0,0,1,0,0,0
4707,san fam tot gjao hag nhah,0,0,0,0,0,0,0
4708,sản_phẩm tốt ok giao hàng siêu nhanh tiếp_tục ủng_hộ,1,0,0,1,0,0,0
4709,sale 295k rẻ đóng_gói đảm_bảo hàng chính hãng chất_lượng sp tốt _ _ ʕ ﻌ_ʔ o_o,1,1,1,1,0,0,0
4710,hàng chất_lượng mặc tốt hăm giao hàng nhanh_chóng,1,0,0,1,0,1,0
4711,đóng_gói sơ_sài mua gần 3tr tiền bỏ thùng nó đàng_hoàng quấn xung_quanh xong làm hộp thiếc thò méo hộp giấy rách phần sữa oki,1,0,0,1,0,0,0
4712,tã mẫu mới mỏng mềm hài_lòng lưng thun đệm mây mềm_mại thoáng lo nóng gây hằn đỏ thấm hút tốt hình_ảnh tã dễ_thương sờ thun ở đùi mềm lo bé khó_chịu yên_tâm mua ở phí ship đc rẻ,1,1,0,1,0,1,0
4713,giao hàng nhanh đóng_gói cẩn_thận khăn xài kết_hợp hộp đựng bobby tiện_lợi mua giá rẻ 125k5gói hài_lòng,0,0,0,0,0,0,0
4714,tiện ngoài ủ ấm sữa đỡ xài nước nóng,0,0,0,0,0,0,0
4715,tả okk giá tốt dc freeship,1,1,0,1,0,0,0
4716,sản_phẩm tã mới sản_xuất hàng nhập_khẩu nhật_bản đường báo tiểu thích tã mỏng nhẹ mùi thấm hút nhanh tràn ngoài tã xệ vón cục giống loại khác bé đi thoải_mái ủng_hộ dài_dài,0,0,0,1,0,0,0
4717,hài_lòng mua giống ở ngoài cửa_hàng rẻ mất_công đi mua hàng date mới,0,1,0,0,0,1,0
4718,date mới bé uống hợp mua,0,0,0,0,0,1,0
4719,tã thấm hút tốt giá hợp_lí quà tặng lo,0,1,0,1,1,0,0
4720,gia rẽ loại bĩm khác xài ok tốt mua,0,1,0,1,0,0,0
4721,tã quần mặc lằn khô thoáng bé mặc một đêm hằn sờ bỉm khô hăm,0,0,0,1,0,1,0
4722,sản_phẩm đúng hình_ảnh thương_hiệu mô_tả đặt mua linh khánh,0,0,0,0,1,0,0
4723,giao hàng nhanh dùng biết chất_lượng như_thế_nào anh shiper có_vẻ vui,1,0,0,0,0,0,0
4724,chất_lượng ok giao hàng nhanh,1,0,0,1,0,0,0
4725,oke thấm hút tốt,0,0,0,1,0,0,0
4726,hôm trc đặt hôm giao mặc đù đặt giao tỉnh hàng chất_lượng,1,0,0,1,0,0,0
4727,mấy bạn phàn_nàn tặng 3 miếng mấy bạn í coi kỹ nha đủ 9m tặng á chiều dọc tầng 3m mua an_tâm ship nhanh canh sale mua lun 3b,1,1,0,0,1,0,0
4728,sale rẻ chất_lượng bỉm tốt rộng_rãi căn nặng ghi bao_bì số loại bỉm mặc tăng sz loại,0,1,0,1,0,0,0
4729,sữa chính hãng uy_tín sữa thơm ngon bé thích date mới,0,0,1,1,0,1,0
4730,mua bỉm luôn yên_tâm hài_lòng tiếc tặng kèm quà,0,0,0,0,1,0,0
4731,giao nhanh sản_phẩm đóng_gói cẩn_thận quà tặng kèm quà chất_lượng,1,0,0,0,1,0,0
4732,bỉm thấm hút tương_đối thỉnh_thoảng tràn dù bé đi_tiểu,0,0,0,1,0,0,0
4733,đề_nghị xem quản_lí nhà_cung_cấp tã sản_phẩm dùng trẻ_con đi giao hàng khách như_vậy chồng tôi nói dơ bên ngoài mặc vô bé dị_ứng nổi đỏ đít con luôn mua tã con thường_xuyên nay thật_sự thất_vọng,0,0,0,0,0,1,0
4734,tã form ok lắm thấm hút tốt mua,0,0,0,1,0,0,0
4735,mùa mưa plz đừng xé bao nilong combo bịch ở ngoài nhà_cung_cấp dễ vận_chuyển dễ ẩm_ướt khó bảo_quản đề_nghị sắm 3 xe_tải giao hàng ở danang,1,0,0,0,0,0,0
4736,giao hàng nhanh dù đơn ở tỉnh shiper nhiệt_tình nhập sai sđt may shiper tìm đc nhà sản_phẩm đánh_giá,1,0,0,0,0,0,0
4737,tả moony đẹp tốt bé xài mẹ an_tâm lắm độ thấm hút tốt,0,0,0,1,0,0,0
4738,mềm_mỏng mùi dễ_chịu bít thấm hút,0,0,0,1,0,0,0
4739,giao hàng nhanh giá rẻ đại_lý mã cào tích điểm,1,1,0,0,1,0,0
4740,tã mềm_mại lằn da em bé giao hàng thân_thiện,1,0,0,1,0,0,0
4741,giao hàng nhanh tã chất_lượng giá tốt thị_trường,1,1,0,1,0,0,0
4742,sản_phẩm bên ngoài hàng dễ vỡ zay bên vận_chuyển làm móp hộp sữa,1,0,0,0,0,0,0
4743,giá tốt đóng_gói cẩn_thận giao nhanh ủng_hộ,1,1,0,0,0,0,0
4744,hài_lòng lắm vi lươngj nước tiều ban_đêm con nhiêu cung thay hai bỉm1 đêm bé hăm mặc tả,0,0,0,1,0,1,0
4745,đơn hàng em quà tặng ạ em gữi mail phản phồi trả_lời em 467558611,0,0,0,0,1,0,0
4746,giao hàng đúng hẹn nhanh,1,0,0,0,0,0,0
4747,tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt tốt,0,0,0,0,0,0,0
4748,san pham va choi rat hai_long dong goi can than giao hang nhanh chong nhan vien nhiet tinh,1,0,0,1,0,0,0
4749,tã mềm_mỏng xệ mặc đêm tràn xài con 6m tới giờ 11m xác_nhận đơn giao nhannh,1,0,0,1,0,0,0
4750,chất_lượng miễn bàn con tv hợp chủ_yếu tặng quà ngôi nhà âm_nhạc mua quà tặng đâu trong người vận_chuyển nói vài ngày quà mới đến đợi tuần,0,0,0,1,1,0,0
4751,tã size lớn bé béo bụng giao hàng nhanh,1,0,0,0,0,0,0
4752,mặc bé đi chơi bế_bồng ngày hằn da hay ghê,0,0,0,0,0,1,0
4753,hàng đóng_gói kỹ hài_lòng trừ hàng giao trong nội_thành tphcm tối_ngày 9 đặt đến chiều 13 mới nhận thông_thường giao nhanh chắc covid19,1,0,0,0,0,0,0
4754,ở hải_phòng now đầy 2h giao r săn deal giá 299k ổn cuộc tình,1,1,0,0,0,0,0
4755,sản_phẩm tốt uy_tín chất_lượng,0,0,1,1,0,0,0
4756,tôi hài_lòng về sản_phẩm sữa thơm ngn bé thích,0,0,0,1,0,0,0
4757,dày bề_mặt thực_sự khô lắm tuy_nhiên thấm hút tốt,0,0,0,1,0,0,0
4758,chuyển dùng tã bino mềm bobby độ thấm bằng bobby đành quay trở_lại bobby giá chênh nhau mấy bobby thấm tốt tràn,0,0,0,1,0,0,0
4759,sữa ailen tốt date cũ uống ngon,0,0,0,1,0,1,0
4760,tả tốt túi_tiền chất_lượng kém hàng nổi_tiếng huggies,0,1,0,1,0,0,0
4761,sản_phẩm tốt date mới đóng_gói hàng cẩn_thận tiếp_tục ủng_hộ,1,0,0,1,0,1,0
4762,sản_phẩm tốt tích điểm sản_phẩm boppy,0,0,0,1,1,0,0
4763,sp giống hình rẻ chất_lượng tương_đối,0,1,0,1,0,0,0
4764,tốt sản_phẩm uy_tín,0,0,0,0,0,0,1
4765,sản_phẩm giá phải_chăng dùng ổn,0,1,0,1,0,0,0
4766,bỉm đẹp ghế chắc hài_lòng sản_phẩm,0,0,0,1,0,0,0
4767,giao đúng hàng đúng thời_gian,1,0,0,0,1,0,0
4768,hay mua tã chất_lượng ok giao hàng nhanh đóng_gói kĩ_càng tuy_nhiên thắc_mắc giá rẻ cty bán online khác,1,1,0,1,0,0,0
4769,hàng gỗ đẹp móc khoá chắc_chắn hình_vẽ nét vẽ sắc nét đáng yêu bé nhà thích cảm_ơn,0,0,0,0,0,0,0
4770,sản_phẩm móp méo đề_nghị xem_lại cách đóng_gói quá_trình vận_chuyển,1,0,0,0,0,0,0
4771,giao hàng nhanh tuy_nhiên bộ sp rửa to khó dùng rửa bình sữa nhỏ bình nước người_lớn thoải_mái,0,0,0,0,0,0,0
4772,giao hàng nhanh sản_phẩm tốt,1,0,0,1,0,0,0
4773,chất_lượng sản_phẩm tốt giao hàng siêu nhanh ủng_hộ ak,1,0,0,1,0,0,0
4774,tã tràn mô_tả giống sản_phẩm khác toàn nói kích_thước vẻ nhỏ chút dòng tã khác sz hình_ảnh mang tính_chất minh_hoạ,0,0,0,1,0,0,0
4775,mua chất_lượng tốt yên_tâm đặt_hàng,0,0,0,1,0,0,1
4776,sản_phẩm sì sữa,0,0,0,1,0,0,0
4777,quần mặt thấm hút tg đối nói_chung sử_dụng ok,0,0,0,1,0,0,0
4778,sữa date mới quà tặng dễ_thương bé thích cám_ơn,0,0,0,0,1,1,0
4779,giá rẻ đóng_gói cẩn_thận hạn sử_dụng dài tiếp_tục ủng_hộ,1,1,0,0,0,1,0
4780,thấm hút kém đóng cục đúng giá tiền đi_đôi chất_lượng,0,0,0,1,0,0,0
4781,san pham dung mo ta giao hang nhiet tinh dong goi can than,1,0,1,0,0,0,0
4782,hài_lòng về sản_phẩm dịch_vụ giao hàng nhanh về giá rẻ nha,1,1,0,0,1,0,0
4783,tui hài_lòng về sản_phẩm,0,0,0,0,0,0,1
4784,gói tả size m thẻ cào size xxl ai giải_thích giúp chẳng_lẽ hai loại này_khác nhau ah nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0,0,0,0,1,0,0
4785,bỉm xài tốt bé mang ngủ xuyên đêm tràn giao hàng nhanh đóng_gói cẩn_thận,1,0,0,1,0,0,0
4786,e nhận dc 8miếng tặng kèm,0,0,0,0,1,0,0
4787,tiền đấu chê đâu đc,0,0,0,0,0,0,1
4788,giao hàng nhanh đóng_gói ok nhân_viên nhiệt_tình,1,0,0,0,0,0,0
4789,đúng chính hãng tốt mua bạn,0,0,1,0,0,0,0
4790,sp qa tệ con tôi xài tràn hết ga guong trc jo co bỉm mô nv hết,0,0,0,1,0,0,0
4791,sử_dụng sữa hsd xa móp méo thời_gian giao hàng chậm chờ tuần mới,1,0,0,0,0,1,0
4792,size s kích_thước nhỏ huggie tã hạn sử_dụng mới giá rẻ dùng mua lưu_ý tăng size,0,1,0,1,0,1,0
4793,máy rung đồ_chơi trẻ_em chả coa tác_dụng sữa rửa mặt ok về chất_lượng,0,0,0,0,0,0,0
4794,giá tốt dùng tốt bỉm mỏng nhẹ ôm dáng cộm dùng thích lắm,0,1,0,1,0,0,0
4795,muốn trả hàng hoàn tiền sp mua dùng bé nhà giao sai sp mô_tả sp ghi xuất_xứ việt_nam sp giao xx trung_quốc đảm_bảo chất_lượng mong thực_hiện tiến_hành bc hoàn_trả sp dùm,0,0,0,0,1,1,0
4796,đặt size xl giao size l bây_giờ tính bỉm nhỏ mặc chật_chội lắm,0,0,0,0,1,0,0
