,Unnamed: 0,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
2732,2732,tiện_lợi sop gửi trả hàng nhanh bao_gói cẩn_thận tiếp_tục đồng_hành,0,0,0,1,0,0,1,0,0
2733,2733,vượt mong_đợi,0,0,0,0,0,0,0,0,1
2734,2734,hàng đẹp giao hàng nhanh ủng_hộ d,0,1,0,1,0,0,0,0,0
2735,2735,hài_lòng nhận ipad test máy chụp hình hạt mè phương_án đổi máy khác,0,0,1,0,0,0,0,0,0
2736,2736,hợp túi_tiền tốt trong tầm giá,0,0,0,0,1,0,0,0,0
2737,2737,nhờ kích_hoạt bảo_hành giúp nhận hàng ạ,0,0,0,0,0,0,0,0,1
2738,2738,nhận sản_phẩm sáng 269 đến nay tối 279 không_thể mở khoá màn_hình phần nhập password xuất_hiện cảm_ứng nhận search thanh tìm_kiếm không_thể viết 3 chữ chuyển tab mong nhận phản_hồi sớm,0,0,1,0,0,0,0,0,0
2739,2739,máy chạy chậm rùa bò,0,0,1,0,0,0,0,0,0
2740,2740,minh mua con dùng thay rat ok,0,0,0,0,0,0,0,0,0
2741,2741,bao_bì kỹ hàng đẹp mới trầy_xước chắc_chắn đế cao_su dính tốt mặt kính đặt mua tặng,0,1,0,0,0,0,1,0,0
2742,2742,giao hàng nhanh điện_thoại tới giờ dùng tương_đối ổn,0,0,0,1,0,0,0,0,0
2743,2743,giá đỡ chắc_chắn giao hàng nhanh đúng quảng_cáo nói_chung hài_lòng,0,0,0,1,0,0,0,1,1
2744,2744,phù_hợp giá tiền sản_phẩm dùng ổn,0,0,0,0,1,0,0,0,0
2745,2745,máy đẹp check bảo_hành đúng năm hàng quốc_tế lla,0,0,0,0,0,1,0,0,0
2746,2746,amazing good job,0,0,0,0,0,0,0,0,0
2747,2747,rat hay dung nhu gioi thieu hien van dang dung tot,0,0,0,0,0,0,0,0,0
2748,2748,giao hàng đạt sản_phẩm hư nút khoá kính trong mờ dù vệ_sinh tin_tưởng mua làm_ăn ẩu,1,0,0,1,0,0,0,0,0
2749,2749,thứ ổn cảm_ơn,0,0,0,0,0,0,0,0,0
2750,2750,bàn_phím toẹt vời luôn giao hàng nhanh,0,0,0,1,0,0,0,1,0
2751,2751,giao đúng hẹn nguyên seal màu đậm ảnh mua tặng vợ noel máy mỏng cầm sướng gọn,0,1,0,1,0,1,0,0,0
2752,2752,sản_phẩm chính hãng mới nguyên hộp đáng mua,0,1,0,0,0,1,0,0,0
2753,2753,máy đẹp nguyên seal tuy_nhiên đóng_gói cẩn_thận lắm vỏ hộp bẹp máy đời_mới giao_diện xấu 105 đời cũ,0,1,0,0,0,1,1,0,0
2754,2754,kiểm_tra dc thông_tin bảo_hành nhờ kiểm_tra giup,0,1,0,1,0,0,0,0,1
2755,2755,sản_phẩm đẹp giá hợp_lý chất_lượng hoàn_thiện đưpj,0,1,0,0,1,0,0,0,0
2756,2756,đầu mua mạng tham_khảo giá mấy trang tmdt khác chọn đọc review kiểu ưng a51 chọn m31 giá hợp_lý chất_lượng máy mới sài ngày đánh_giá dc máy dày nặng loa nhỏ máy cũ chấm máy 4 về chất_lượng dịch_vụ điên thoại dc kích_hoạt bảo_hành mong hỗ_trợ kích_hoạt giúp hộp bọc giấy nhìn đẹp nghĩ cải_tiến ví_dụ hộp catson rỗng dt hộp ngoài trải_nghiệm mua hàng tốt,0,1,0,1,1,0,1,0,0
2757,2757,giá đỡ bằng kim_loại tốt,0,0,0,0,0,0,0,1,1
2758,2758,giao hàng nhanh đóng_gói cẩn_thận,0,0,0,1,0,0,1,0,0
2759,2759,sản_phẩm okay đóng_gói cẩn_thận giao hàng nhanh trong giờ,0,0,0,1,0,0,0,0,0
2760,2760,má gẩy bà no roi cccccccccccccccccccccccccccccccccccc,0,0,0,0,0,0,0,0,1
2761,2761,nhìn đẹp chắc_chắn điện_thoại vững máy_tính bảng thử,0,0,0,0,0,0,0,0,1
2762,2762,sài khoảng tuần hài_lòng sản_phẩm nv giao hàng kì nhận hàng muốn kiểm_tra bạn ý kêu đưa tiền mới kiểm_tra đồng_ý trả tiền trả tiền kịp mở bạn ý chạy tọt đi bó_tay,0,0,0,1,0,0,0,0,1
2763,2763,trading bán hàng uy_tín hàng niêm_phong bảo_hành chính hàng 18 tháng like về điện_thoại live4 song wifi bắt yếu loa nhỏ hình thỉnh_thoảng cảm_ứng chậm chưa_thể so_sánh oppo,1,1,1,0,0,1,1,1,0
2764,2764,thời_gian sử_dụng 3 tháng máy nguồn thật_sự thất_vọng về chất_lượng về sản_phẩm công_nghệ phân_phối,0,0,0,0,0,0,0,0,1
2765,2765,trải_nghiệm mua_sắm tuyệt tuy sp gặp chút lỗi xong đội_ngũ nhân_viên hỗ_trợ nhiệt_tình thân_thiện hiệu_quả chuyên_nghiệp chúc ngày_một lớn_mạnh trang tmđt đáng tin_cậy người việt thanks,0,0,0,0,0,0,1,0,1
2766,2766,nhận hàng giá tốt nguyên tem kích_hoạt bảo_hành điện_tử 20 ngày thanks,0,1,0,0,1,1,0,0,0
2767,2767,hàng good giao hang nhanh nvgh vui ve,0,0,0,1,0,0,1,0,0
2768,2768,hàng dùng ok dễ sử_dụng dễ lắp_đặt tiện đi xe_máy,0,0,0,0,0,0,0,0,1
2769,2769,mấy mua kích_hoạt bảo_hành tầm 10 ngày rồi_đây thứ mua điện_thoại kích_hoạt giao hàng nhanh luôn chất_lượng tốt hàng chính hãng chính_sách bảo_hành nhau thôi bạn lo_lắng nghĩ mua,0,0,1,1,0,1,0,0,0
2770,2770,hình_ảnh ok hỏi nghe nhạc phát loa phía ạ hay nó thiết_kế như_vậy ạ,1,0,0,0,0,0,0,0,0
2771,2771,ok chuẩn lắm,0,0,0,0,0,1,0,0,1
2772,2772,đỉnh tuyệt giao hàng sớm ngày,0,0,0,1,0,0,0,0,0
2773,2773,giao nhanh đóng_gói kỹ sản_phẩm nguyên seal loa nhỏ tốt trong tầm giá,1,1,0,1,0,1,0,0,0
2774,2774,bắt sóng di_động trong nhà yếu vấn_đề hàng ok người lớn_tuổi xem youtube,0,0,1,0,0,0,0,0,1
2775,2775,máy nguyên seal đẹp tự_động kích_hoạt bảo_hành,0,1,0,0,0,1,0,0,0
2776,2776,giao hàng đóng_gói cẩn_thận sản_phẩm dùng bình_thường lỗi,0,0,0,1,0,0,1,0,0
2777,2777,hàng quốc_tế mã lla mới 100 bóc seal trực_tiếp luôn rẻ hàng chính hãng vna gần 1tr thù tội_gì mua thiệt khoản bảo_hành tí thôi chức_năng sử_dụng bình_thường,0,1,0,0,1,1,0,0,0
2778,2778,hài_lòng sau_này sau_này mới biết xin cám_ơn,0,0,0,0,0,0,0,0,1
2779,2779,dùng đánh_giá dc điểm hài_lòng người mua đánh_giá tai nghe gửi 30 sms kích_hoạt dc bảo_hành điện_tử nản thật,0,0,0,0,0,0,1,1,0
2780,2780,hàng đẹp nguyên seal,0,1,0,0,0,1,0,0,0
2781,2781,chính hãng nguyên seal giao hàng đúng giờ,0,0,0,1,0,1,0,0,0
2782,2782,hàng nguyên seal giao nhanh dùng ổn,0,1,0,1,0,0,0,0,0
2783,2783,giao hàng nhanh điện_thoại ok sử_dụng tháng vấn_đề,0,0,0,1,0,0,0,0,0
2784,2784,nhận máy ngày 3 tháng 5 mới active active xong ngày bảo_hành báo active ngày tháng 5 ta,0,0,0,0,0,0,0,0,1
2785,2785,phù_hợp giá kg chê dịch_vụ vận_chuyển ngược_lại,0,0,0,1,1,0,1,0,0
2786,2786,sản_phẩm chất_lượng đúng mô_tả kích_hoạt ngày ngày mở hộp biết thành vấn_đề,0,1,0,1,0,1,0,0,0
2787,2787,ủa dây zậy dây mới căm vô điện_thoại đc cheg,0,0,0,0,0,0,0,0,1
2788,2788,giao dung sp da dat mua dat mua tui loai 14 inch giao 15 inch lo roi danh chiu,0,0,0,1,0,0,0,0,0
2789,2789,hàng dùng tốt trong tầm giá người việt ưu_tiên dùng hàng việt,0,0,0,0,1,0,0,0,0
2790,2790,hài_lòng điện_thoại đóng_gói cẩn_thận giao hàng sớm dự_kiến đáp_ứng tốt nhu_cầu cơ_bản gọi nghe zalo fb lướt web,0,0,1,1,0,0,1,0,0
2791,2791,hàng giống mô_tả có_điều wi _ fi kém,0,0,0,0,0,0,0,0,1
2792,2792,tốt 5,0,0,0,0,0,0,0,0,1
2793,2793,nhận hàng 127 mã vna active màu gold 19990k tạm vấn_đề tuy_nhiên pin có_vẻ kém 9h sáng sạc đầy ngày vọc vọc xíu tới khoảng 7h tối 15 20 theo_dõi tiếp,1,0,0,0,0,0,0,0,0
2794,2794,đặt bản màu gold dù đợt cháy hàng màu sáng check bản màu xanh dương f5 vài đúng cập_nhật sản_phẩm thế đặt luôn nói_chung hài_lòng giá tốt hàng chuẩn bàn đặt_hàng trưa thứ trưa thứ 5 nhận hàng chuyển tp hcm hà_nội buồn xíu tặng kèm củ sạc anker 18w 20w,0,0,0,0,1,1,0,1,0
2795,2795,sản_phẩm oki,0,0,0,0,0,0,0,0,0
2796,2796,máy đẹp bền cầm_chắc tay loa nhỏ dùng đọc sách lướt web coi youtube lướt web tuyệt_vời,0,1,0,0,0,0,0,0,0
2797,2797,điện_thoại đẹp giao hàng nhanh,0,1,0,1,0,0,0,0,0
2798,2798,giao hàng nhanh sản_phẩm chính hãng fpt mặc_dù shoppee flash sales rẻ 100k t chọn mua hàng ở,0,0,0,1,0,1,0,0,0
2799,2799,sản_phẩm dùng pin lâu hình_ảnh âm_thanh rõ nét,1,0,0,0,0,0,0,0,0
2800,2800,tuyệt_vời,0,0,0,0,0,0,0,0,1
2801,2801,nói_chung ưng bụng người hàng đặt xong 30 phút giao tận_tay full seal brand về camera bàn xấu quắc chụp cam thường nó xấu thôi về độ mượt ồ mế lỳ về độ sang bàn cải chi cầm 12 promax 256 tay bạn bận bộ_đồ ngủ sexy trở_nên quyến_rũ kkkk anw love my phone,1,1,1,1,0,1,0,1,0
2802,2802,hàng ok gói hàng cẩn_thận nắm ít giấy bọc sung quanh vỏ hộp máy,0,0,0,0,0,0,1,0,0
2803,2803,máy mới 100 nguyên seal kích_hoạt bản thị_trường mỹ sử_dụng lâu_dài vấn_đề đúng món hời giá 9 090 000đ dòng giá rẻ apple bạn đừng đặt yêu_cầu ví_dụ màn_hình nhỏ pin yếu ram ít thiếu chế_độ chụp hình ban_đêm xoá phông vật một điện_thoại vừa_phải apple một mức giá dễ_chịu muốn hơn_nữa tiền mua dòng khác,0,1,0,0,1,0,0,0,0
2804,2804,đúng hàng apple khác cực đẹp chất_lượng tuyệt_vời cám_ơn,0,1,0,0,0,0,0,0,0
2805,2805,giao hàng nhanh hàng chuẩn,0,0,0,1,0,0,0,0,0
2806,2806,hàng nguyên seal chính hãng,0,0,0,0,0,1,0,0,0
2807,2807,tốt lỗi_lầm,0,0,0,0,0,0,0,0,1
2808,2808,giao máy giao sạc kì lấy sạc giờ,0,0,0,0,0,0,0,1,1
2809,2809,giao hàng nhanh sản_phẩm chất_lượng giá rẻ chỗ khác tks,0,0,0,1,1,0,0,0,0
2810,2810,dùng ổn chức_năng cơ_bản tốt đòi_hỏi tầm gí,0,0,0,0,0,0,0,0,0
2811,2811,mua gói tikinow báo giao hàng 10g đến 13g30 mới giao lỡ hết thế giao hàng gọi điện báo nhận hàng làm_phiền người bán dịch_vụ kiểu sống_chết_mặc_bay tiền thầy bỏ_túi thế_này à,0,0,0,1,0,0,0,0,0
2812,2812,gói hàng tốt an_toàn,0,0,0,1,0,0,1,0,0
2813,2813,the box and inside the box is dirty it looks like it was opened before you can tell because it has finger prints on the plastic i am a bit worried about this,0,0,0,0,0,0,0,0,0
2814,2814,vữa mới mua xong hôm xuống 100k đau_lòng lắm giỡn hic xài biết kiểu_dáng bình_thường,0,0,0,0,0,0,0,0,1
2815,2815,sản_phẩm tốt chất_lượng hình_ảnh thực_tế hình,0,0,0,0,0,0,0,0,1
2816,2816,ship nhanh nguyên seal hộp cấm móp tuy_nhiên giao nhanh hay nhầm màu đen thành màu xanh dù_sao ổn,0,1,0,1,0,1,0,0,0
2817,2817,đúng hàng fpt apple việt_nam chính hãng,0,0,0,0,0,1,0,0,0
2818,2818,hàng nguyên sn đóng hàng chắc_chắn dùng thời_gian mới đánh_giá đc chất_lượng sp,0,0,0,0,0,0,0,0,0
2819,2819,gập gọn_gàng đỡ đươnc ipad air cứng_cáp phết 5,0,0,0,0,0,0,0,0,0
2820,2820,mua sp nói tôp trong tầm giá,0,0,0,0,1,0,0,0,0
2821,2821,sản_phẩm nguyên kiện đống gói sản_phẩm tốt,0,0,0,0,0,0,0,0,0
2822,2822,iphone 12 pro max xanh đẹp,0,0,0,1,0,0,0,0,0
2823,2823,máy dùng 4 tháng dấu_hiệu sập nguồn ngày 3 4 muốn bảo_hành như_thế_nào ạ,1,0,1,0,0,0,0,0,0
2824,2824,chụp ảnh xấu mua 2910 đến 512 máy đột_tử,1,0,1,0,0,0,0,0,0
2825,2825,máy đẹp chất_lượng cực_kì luôn,0,1,0,0,0,0,0,0,0
2826,2826,anh ơi nó gần bình hay day v,0,0,0,0,0,0,0,0,0
2827,2827,ipad air 3 mỏng nhẹ đẹp xuất_sắc kích_hoạt chính hãng apple màn_hình to chơi game thích,0,1,0,0,0,1,0,0,0
2828,2828,sản_phẩm giống hình khung đỡ chắc_chắn nhưng_mà mỗi_tội thành giường chắc đổi giường mới thành giường nhỏ một_chút dùng,0,0,0,0,0,0,0,0,1
2829,2829,mua sản_phẩm dùng dc dùng dc,0,0,0,0,0,0,0,0,1
2830,2830,hàng mới nguyên seal kích_hoạt tháng_ngày 30 09 thật hài_lòng,0,0,0,0,0,1,0,0,1
2831,2831,mua về tháng xài ok ngày kích_hoạt cách ngày mua 10 ngày làm_ăn khỏi lo,0,0,0,0,0,0,0,0,0
2832,2832,đt đẹp chụp đẹp hiệu_năng bình_thường thất_vọng một_chút,1,1,1,0,0,0,0,0,0
2833,2833,nhận điện_thoại thử chức_năng ok tuy_nhiên tai nghe sử_dụng cắm điện_thoại hai tai nghe nghe thử thử tai nghe cũ nghe bình_thường đề_nghị bảo_hành tai nghe giúp,1,0,0,0,0,0,0,1,0
2834,2834,tiền_nào_của_nấy giao hàng nhanh hàng mới,0,1,0,1,1,0,0,0,0
2835,2835,giao hàng sớm dự_kiến ngày sản_phẩm mô_tả tặng kèm book cover tuy_nhiên máy nặng tưởng_tượng màn_hình nổi_bật chấp_nhận hiệu_năng máy bước_đầu ổn,0,0,1,1,0,0,0,1,0
2836,2836,bản củ sạc tai nghe buồn hộp có_vẻ đc nguyên siêu bit xài ntn hiện_tại ổn,0,0,0,0,0,1,0,1,0
2837,2837,hàng đúng mẫu_mã chính hãng nguyên seal 5,0,1,0,0,0,1,0,0,0
2838,2838,giao hàng nhầm support chậm sp tốt biết lâu_dài thế_nào,0,0,0,1,0,0,1,0,0
2839,2839,pin lâu sản_phẩm hợp giá tiền giao hàng siêu nhanh,1,0,0,1,1,0,0,0,0
2840,2840,samsung galaxy tab a8 8 2019 sản_phẩm thú_vị ổn,0,0,0,0,0,0,0,0,0
2841,2841,sản_phẩm mua về mới mở hộp cục đệm ấn điều_chỉnh giao trong hộp làm_ăn ẩu_tả,0,0,0,0,0,0,1,0,0
2842,2842,máy lỗi camera bật tắt nguồn bật mới màn_hình dk nhạy thỉnh_thoảng nhấn nhận nhấn mấy mạng kém xem video tự_nhiên mất trong điện_thoại khác chạy vù_vù tắt mạng đi bật mới dùng 4 ngày muốn bán đi giờ ngậm_bồ_hòn làm ngọt bữa định nhận haiz thôi chừa hàng việt_nam nghèo mắc eo,1,0,1,0,0,0,0,0,0
2843,2843,nhận đầy_đủ linh_kiện hên thiếu thành mép đầu giường ngắn không_thể lắp sản_phẩm nhìn ổn chắc_chắn,0,0,0,0,0,0,0,1,0
2844,2844,máy đẹp chính hãng giao hàng nhanh chuyen nghiệp cám_ơn sẻ ủng_hộ,0,1,0,1,0,1,0,0,0
2845,2845,ok nhe,0,0,0,0,0,0,0,0,0
2846,2846,giao hàng nhanh chất_lượng đúng thông_tin đăng bán nguyên seal đúng cấu_hình,1,1,1,1,0,0,0,0,0
2847,2847,mua con thứ n ở hàng vn chờ dùng ít tháng mới biết chất_lượng pin thứ tuyệt_vời,1,0,1,1,1,0,0,0,0
2848,2848,coupon mua ốp uag,0,0,0,0,0,0,0,0,1
2849,2849,hàng chính hãng full box tem dùng 6 tháng nay cực_kỳ mượt thích,0,1,1,0,0,1,0,0,0
2850,2850,giao hàng cực nhanh mua trả_góp đc ưu_đãi tốt,0,0,0,1,1,0,0,0,0
2851,2851,hàng nguyên seal ngon_lành giao nhanh hàng chuẩn,0,1,0,1,0,1,0,0,0
2852,2852,giao hàng siêu nhanh điện_thoại dùng siêu sướng nhất_là khoản chụp hình nói đẹp iphone gấp vạn mua rẻ store thích lắm,1,0,0,1,1,0,0,0,0
2853,2853,ngờ hàng việt_nam dùng tốt thế tuy_nhiên vấn_đề bất_tiện sản_phẩm nặng khó túi quần,0,1,0,0,0,0,0,0,1
2854,2854,điện_thoại đẹp chất_lượng hài_lòng,0,1,0,0,0,0,0,0,0
2855,2855,sp đẹp chắc_chắn kg xoay_chuyển lên_xuống bất_tiện kg mua,0,0,0,0,0,0,0,0,0
2856,2856,đầu_tiên về máy chính hãng tiếng việt đàng_hoàng nguyên seal vớt giá rẻ ngoài đại_lý hài_lòng pin sụt nhanh một máy mới_tinh giao hàng lâu một_chút đặt_hàng 810 đến tận 1210 đơn hàng bàn_giao vận_chuyển gấp email tới trưa ngày 1210 chiều hôm nhận hàng luôn,1,0,0,1,1,1,0,0,0
2857,2857,tôi tiện_lợi,0,0,0,0,0,0,0,0,1
2858,2858,mua về mẹ điện_thoại xem nằm đỡ càm hai tay dơ mỏi rất_chi_là tiện luôn sản_phẩm chắc_chắn hư_hỏng chi_tiết mong sử_dụng lâu hihi,0,0,0,0,0,0,0,1,1
2859,2859,tôi sử_dụng cục sạc mipow 10 000ma ver sạc ip11 pro max sạc nhấc sạc nó nhận sạc như_vậy khởi_động ip sạc tôi reset máy kết_quả trong dùng cục sạc máy ip xs max lỗi,0,0,1,0,0,0,0,0,0
2860,2860,điện_thoại đẹp giao hàng nhanh chất_lượng đảm_bảo dùng đến giờ ok săn deal 11 11 giá hời vui d,0,1,0,1,1,0,0,0,0
2861,2861,nhận tạm ổn thời_gian đầu sử_dụng,0,0,0,0,0,0,0,0,1
2862,2862,máy tốt nguyên seal chính hãng sử_dụng vấn_đề,0,1,0,0,0,1,0,0,0
2863,2863,tôi nhận hàng nguyên seal khui tôi quan_tâm đến chất_lượng sản_phẩm tôi trải_nghiệm tệ mua hàng bộ phân giao hàng tệ tôi đặt_hàng tikinow thông_báo nhận hàng 19 00 11 11 2020 hàng giao bộ_phận giao_nhận nhanh hàng giao thông_báo nhận thông_báo giao hàng trễ 10 00 12 11 2020 hàng mới giao tôi hàng gấp mới dùng tới tikinow tất_cả mốc thời_gian đưa biết hàng giao chậm như_vậy tôi lựa_chọn hợp_lý xem_lại tikinow,0,0,0,1,0,1,1,0,0
2864,2864,hàng tốt nguyên seal chính hãng luôn thích apple dù giá cao,0,0,0,0,1,1,0,0,0
2865,2865,sản_phẩm đẹp mức_độ hoàn_thiện cao thiết_kế đặc_sắc lịch_lãm bản nhận bản made in india hộp đựng tinh_tế sang_trọng đẹp bạn review ở tiếc một dịch_vụ tư_vấn giao hàng tệ,0,1,0,0,0,0,1,0,0
2866,2866,giao nhanh hạn 03 ngày nhận kịp mở,0,0,0,1,0,0,0,0,0
2867,2867,sản_phẩm ok đầy_đủ phụ_kiện giá cao bên shopee lazada màu hồng thích,0,1,0,0,1,0,0,1,0
2868,2868,sài mượt giá rẻ ok,0,0,1,0,1,0,0,0,0
2869,2869,sản_phẩm tuyệt_vời trong tầm giá cam ổn chụp đủ ánh_sáng chơi ổn_định tựa game free fire lq pupg fes 2020 dream pin dung_lượng 5000 trâu sạc nhanh bắt wifi đếm nổi dở tệ ở mức_độ bình_thường nói_chung ok trong tầm giá triệu rưởi,1,0,0,0,1,0,0,0,0
2870,2870,dùng tốt luôn giá rẻ ship trễ ngày,0,0,0,1,1,0,0,0,0
2871,2871,dùng đánh_giá mở hộp hộp dán tem bên trong bóc nguyên_bản nhà sản suất,0,1,0,0,0,1,0,0,0
2872,2872,đẹp to dài bỏ quần cộm cấn dùng một thời_gian mới biết lâu_bền hay,0,1,0,0,0,0,0,0,1
2873,2873,loa về nghe mới mấy loa rè bật lớn hết khoảng vài nấc mới hết loa nghe rè khó_chịu giải_quyết giúp tôi trường_hợp,1,0,0,0,0,0,0,1,0
2874,2874,cực_kì hài_lòng chất_lượng tốt,0,0,0,0,0,0,0,0,1
2875,2875,sản_phẩm tốt nhân_viên nói_chuyện cộc_cằn thô_lỗ góp_ý nhẹ dịch_vụ hoàn_thiện,0,0,0,0,0,0,1,0,0
2876,2876,xài thử 3 ngày cảm_thấy tầm giá 5tr khó con sánh con y11 pin trâu ngoại_hình đẹp cảm_ứng nhạy giá tiền rẻ nó đem đến nếu_như bạn nguo,1,1,1,0,1,0,0,0,0
2877,2877,đầu_tiên mua điện_thoại online giao hàng nhanh hàng nguyên seal ấn_tượng,1,1,0,1,0,1,0,0,0
2878,2878,phù_hợp giá,0,0,0,0,1,0,0,0,0
2879,2879,camera phân_giải cao chụp ảnh đẹp mấy kết_nối wifi có_vẻ chập_chờn bật đồng_thời bluetooth hay rớt mạng wifi,1,0,1,0,0,0,0,0,0
2880,2880,hài_lòng về sản_phẩm giao hàng nhanh máy nguyên seal active mã lla ảnh trông màu nhạt bên ngoài màu đậm lắm thiên hồng gold một thời_gian sử_dụng vấn_đề hài_lòng dịch_vụ,0,0,0,1,0,1,0,0,0
2881,2881,máy ok tuỳ màn_hình anh chup đẹp bằng x đủ xài hài_lòng,0,0,0,0,0,0,0,0,0
2882,2882,thứ 3 mua điện_thoại dịch_vụ tốt giao hàng nhanh giá ưu_đãi mua ngoài thế_giới di_động cơ_mà hỏi nhận hàng 25 12 đến nay nhận tin nhắn kích_hoạt bảo_hành điện_tử,0,0,0,1,1,0,1,0,0
2883,2883,đẹp cứng_cáp,0,1,0,0,0,0,0,0,0
2884,2884,đầu nhận một lỗi sim báo đổi hàng quá_trình đổi hàng lâu một_chút đt lỗi sai ở nhân_viên tư_vấn xin_lỗi suốt làm ngại rate 4 đổi hàng lâu xíu điện_thoại tầm giá ổn giá niêm_yết ở store giảm thứ mua đt tin_tưởng lắm,0,0,0,0,1,0,1,0,0
2885,2885,sản_phẩm tuyệt_vời sài oke chắc_tay,0,0,0,0,0,0,0,0,1
2886,2886,chắc_chắn đẹp đúng mẫu giao hàng nhanh đóng_gói kĩ_càng,0,1,0,1,0,0,0,0,0
2887,2887,ưu_điểm điện_thoại đẹp giá tốt máy_ảnh chụp ổn trong tầm giá nhược_điểm mới nhận máy chạy giật lag cập_nhật android 10 ok chức_năng tìm_kiếm trong phần cài_đặt hoạt_động ổn_định tìm hiện,1,1,1,0,1,0,0,0,0
2888,2888,giao hàng hạn sản_phẩm ngon hỗ_trợ ổn dù sản_phẩm nhà_cung_cấp khác,0,1,0,1,0,0,1,0,0
2889,2889,sảm phẩm tốt cảm_ơn,0,0,0,0,0,0,0,0,1
2890,2890,chất_lượng hoàn_thiện sản_phẩm tốt chi_tiết làm_đẹp chắc_chắn 3 sản_phẩm đáp_ứng dc nhu_cầu sử_dụng khác phần mô_tả sản_phẩm ở chỗ khung kẹp mở_rộng dc tối_đa 18cm 20cm thể kẹp dc ipad pro 12 9 inch hoặc surface pro 12 3 inch vốn mở_rộng tới 20cm hoặc sản_phẩm có_lẽ phù_hợp màn_hình 10 inch trở xuống vươn dài mua sản_phẩm tháo ghép,0,1,0,0,0,0,0,1,0
2891,2891,sản_phẩm khác hình mua sử_dụng hề tiện_dụng tốt nhất phí tiền bạn ạ,0,0,0,0,0,0,0,0,1
2892,2892,điện_thoại nói tốt trong tầm giá cam đẹp màn_hình to mượt xem youtube mặc_dù hd rõ bảo_mật khuôn_mặt vân tay nhanh nói_chung đừng ngần_ngại mua,1,0,1,0,1,0,0,0,0
2893,2893,máy tốt giá hợp_lý người chọn mua,0,0,0,0,1,0,0,0,0
2894,2894,sử_dụng nhìn chất chắc_chắn hộp đẹp tốt giá tiền,0,1,0,0,0,0,0,0,0
2895,2895,sản_phẩm hoàn_hảo ngoại_trừ hệ_điều_hành xung_đột trình_duyệt nhân chromium khiến màn_hình thường_xuyên tự_động ám vàng bạn tình_trạng disable mục dynamic color gamut chrome flags,1,0,1,0,0,0,0,0,0
2896,2896,giao hàng nhanh đóng_gói cẩn_thận,0,0,0,1,0,0,0,0,0
2897,2897,a great mobile phone,0,0,0,0,0,0,0,0,0
2898,2898,máy nguyên seal dùng chậm chơi game nhẹ đọc báo ok tốt trong tầm giá giao hàng chậm ở nha_trang đặt đến giao 7 ngày,0,0,1,1,0,1,0,0,0
2899,2899,giá rẻ cấu_hình ngoại_hình đẹp trong tầm giá,1,1,0,0,1,0,0,0,0
2900,2900,ngon trong tầm giá màn_hình sáng rõ cảm_ứng ở lưng nhạy ngon cảm_ứng tích_hợp live 3 pin lâu tuỳ nhu_cầu tới 3 4 ngày tối_thiểu 5 ngày camera đủ xài nhu_cầu phổ_thông nhỉnh iphone 7 một_chút máy nặng thành vấn_đề nam_giới chơi mượt game phổ_biến loa thoại nhỏ đủ nghe,1,0,1,0,0,0,0,0,0
2901,2901,cam_kết trả_góp 0 đc bảo hết suất,0,0,0,0,0,0,0,0,1
2902,2902,thứ ổn tuyệt_vời,0,0,0,0,0,0,0,0,1
2903,2903,tốt sản_phẩm đẹp anh sipper nhiet tinh,0,1,0,1,0,0,0,0,0
2904,2904,dùng ổn đấy màn_hình fhd trông xấu với_lại cam đẹp lắm,1,1,0,0,0,0,0,0,0
2905,2905,pin ok về cắm bật phát luôn trong máy phụ hôm giờ sạc d,0,0,0,0,0,0,0,0,1
2906,2906,tot nhan vien giao hàng vui_vẻ tks,0,0,0,1,0,0,0,0,0
2907,2907,nói_chung quà tặng order tuyệt_vời chút hài_lòng gọi điện hỗ_trợ sản_phẩm quà tặng tất_cả nguyên seal,0,1,0,0,0,0,1,0,0
2908,2908,điện_thoại đẹp dùng 3 ngày thứ ổn trong tầm giá pin khoẻ camera thò thụt hay gọi video zalo bên kia đầu dây đánh_giá tốt lắm lướt web nhanh giao hàng sớm ok,1,0,1,1,0,0,0,0,0
2909,2909,màu xám ánh xanh_xanh xám hẳn,0,0,0,0,0,0,0,0,1
2910,2910,hàng xài tốt giá rẻ,0,0,0,0,1,0,0,0,0
2911,2911,giao hàng nhanh sản_phẩm chính hãng dùng ok,0,0,0,1,0,1,0,0,0
2912,2912,mua màu cam tặng mẹ nhìn đẹp nha đt hợp ng dùng cơ_bản chơi game mua màn_hình máy đẹp cam nịnh mắt cam trung_bình thôi nha mua đúng đợt sale 4990k vài ngày giảm 200k buồn,1,1,0,0,0,0,0,0,0
2913,2913,dùng iphone 11 kẹp chặt dám kẹp luôn sợ móp điện_thoại,0,0,0,0,0,0,0,0,1
2914,2914,rẻ đẹp nguyên seal tự active camera có_lẽ bản upadate cao tự thò thụt nhanh chậm đến_nỗi người review bảo loa kém thực_ra dùng ổn lắm nhỏ tặng tai nghe dây chống rối camera đẹp lắm,1,1,0,0,1,1,1,1,0
2915,2915,mua vợ_chồng máy dùng nhanh ổn_định nó to nặng đôi bàn_tay mỏng_manh yếu_đuối d,0,1,1,0,0,0,0,0,0
2916,2916,đặt_hàng sp mầu đen mở vỏ hộp ghi mầu đen mở hộp sp mầu vàng chán luôn,0,0,0,0,0,0,1,0,0
