,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7
2424,mỏng sp mua ở ngoài,0,0,0,1,0,0,0
2425,giao hàng nhanh bé nhà m hay dùng trộm_vía tăng cân tốt,1,0,0,1,0,0,0
2426,giống hình_ảnh minh hài_lòng về,0,0,0,0,0,0,1
2427,sản_phẩm giao nhanh giá tốt người chất_lượng đợi sử_dụng phản_hồi,1,1,0,0,0,0,0
2428,tuyệt_vời thích mua,0,0,0,0,0,0,1
2429,tặng khăn ướt size nhỏ,0,0,0,0,1,0,0
2430,sản_phẩm hôm_nay nhận hàng gãy gắn xài,0,0,0,1,0,0,0
2431,mua giá 283 156k lỗ 130k hiểu tại_sao luôn,0,0,0,0,0,0,1
2432,hàng sx năm 2018 nói khách biết,0,0,0,0,0,1,0
2433,tã mỏng hay tràn ngoài,0,0,0,1,0,0,0
2434,đặt_hàng 23h sáng giao hàng hàng ok ủng_hộ kế_tiếp,1,0,0,1,0,0,0
2435,hàng giao nhanh đúng chất_lượng đóng_gói cẩn_thận,1,0,0,1,0,0,0
2436,hàng tốt cách đóng_gói chuyên_nghiệp,1,0,0,1,0,0,0
2437,giao hàng nhanh bao_bì túi bỉm nát rách,1,0,0,1,0,0,0
2438,giá rẻ sản_phẩm chính hãng ủng_hộ tiếp mẹ mua,0,1,1,0,0,0,0
2439,tin_dùng huggies thường đặt mua đến_nỗi shipper chỗ quen luôn cảm_ơn huggies,0,0,0,0,0,0,1
2440,mua bịch check out báo tặng balo bỉm quà tặng kèm hàng,0,0,0,0,1,0,0
2441,hộp đóng_gói sp rách hết nguyên_vẹn,1,0,0,0,0,0,0
2442,giao hàng nhanh giao chậm ai gọi điện liên_lạc gửi tin nhắn xin_lỗi hệ_thống auto hết bỉm mới đặt giao nhanh ngày thông_tin,1,0,0,0,1,0,0
2443,giao hàng nhanh sp ok,1,0,0,1,0,0,0
2444,sản_phẩm hình_ảnh giao hàng nhanh ủng_hộ tiếp,1,0,0,0,0,0,0
2445,bên thường mua số_lượng cụ ở resort supplier tã quần caryn đặt số_lượng vui_lòng liên_hệ đặt limited số_lượng mất thời_gian cám_ơn,0,0,0,0,0,0,0
2446,san pham con moi han du dung toi 2022,0,0,0,0,0,1,0
2447,luôn sử_dụng pampers con ưu_điểm tã mỏng nhẹ thấm hút tốt giờ thử dùng mẫu mới ưng_ý tiếp_tục dùng pampers con_con thoải_mái mẹ yên_tâm,0,0,0,1,0,0,0
2448,làm_ăn bán ai mua tem thôi lén cắt đi lấy miếng giấy khác dán đè làm_vậy chẳng khác_nào ăn xong gói đem đi bán đáng_lẽ tiếp_tục mua bao_giờ qa shopee mua ổn xem_xét vấn_đề tiếp_tục ai qay mua ở đâu,0,0,0,0,1,0,0
2449,mua ngày 2511 date 14062021 đúng tiền_nào_của_nấy dù biết trong hsd cho_phép nhà_sản_xuất thích date mới ý_kiến cá_nhân thôi,0,0,0,0,0,1,1
2450,đóng_gói cẩn_thận hàng toit,1,0,0,1,0,0,0
2451,giao hàng nhanh ok đong goi chac la het km khan uot roi,1,0,0,0,0,0,0
2452,sp tệ quà tặng đúng size,0,0,0,1,1,0,0
2453,hàng chính hãng đóng_gói cẩn_thận sản_phẩm dùng thấm hút tốt chất_lượng tuyệt_vời,0,0,1,1,0,0,0
2454,giao hàng cực nhanh đặt 9h 12h30 nhận hàng đóng_gói trong thùng cẩn_thận tặng kèm con thú bông nhìn dễ_thương bé thích unidry sale m mua bé dùng thử hy_vọng bé m thích ủng_hộ lâu_dài hihi,1,0,0,0,1,0,0
2455,hàng hình buồn bán lua khách_hàng nay về mua bên hết,0,0,0,0,1,0,0
2456,tã thấm hút tốt chọn đúng kích_cỡ bé yêu cân nặng mặc vừa_vặn thoải_mái vận_động bé,0,0,0,1,0,0,0
2457,sản_phẩm dùng tốt giá_thành tiết_kiệm,0,1,0,1,0,0,0
2458,hàng chất_lượng lắm ạ,0,0,0,1,0,0,0
2459,giao hàng nhanh đóng_gói kỹ hàng đúng chất_lượng,1,0,0,1,0,0,0
2460,đặt đơn bỉm pamper bé hài_lòng về dịch_vụ chất_lượng bỉm sản_phẩm đóng_gói cẩn_thận chắc_chắn giao hàng nhanh chất_lượng bỉm pamper tốt nhà tin_dùng pamper 3bé,1,0,0,1,1,0,0
2461,tã xài tốt bé ngủ xuyên đêm tràn bỉm,0,0,0,1,0,0,0
2462,tã ok nhung hoi mỏng hon tả củ tí nhung hài_lòng,0,0,0,1,0,0,0
2463,đóng_gói tốt giao nhanh,1,0,0,0,0,0,0
2464,hài_lòng giao hàng nhanh vô_địch mới đặt tối hôm_qua sáng giao thích ghê giảm_giá,1,1,0,0,0,0,0
2465,tã mùi hàng mua trực_tiếp ở sakuko,0,0,0,1,0,0,0
2466,mới mua đợt cuối t7 tã đợt bit nhập loại khác hay nhà_sản_xuất sx loại khác tã mỏng luôn bé dùng đêm tràn,0,0,0,1,0,0,0
2467,đặt màu trắng xanh navy giao hồng xanh navy,0,0,0,0,1,0,0
2468,mua bịch tã hàng tin_tưởng mong luôn cung_cấp hàng chất_lượng giá_cạnh_tranh luôn uy_tín all mặt_hàng luôn lựa nhà_cung_cấp uy_tín đăng bán book hàng thù khỏi viết nghiên_cứu comment người mua hàng rút ngắn khâu lựa_chọn khách_hàng cảm_ơn,0,1,1,1,1,0,0
2469,ok lắm ạ màu đẹp giao hàng nhanh lắm ạ,1,0,0,1,0,0,0
2470,giao hàng nhanh đúng loại tiếp_tục ủng_hộ người mua,1,0,0,0,1,0,0
2471,giao hàng nhanh date ngắn hài_lòng mấy,1,0,0,0,0,1,0
2472,giao hang rat nhanh ta xai rat tot tang xe thang bang mau vang de thuong con duoc tang khan giay uot be rat hai_long voi se ung ho dai dai,1,0,0,1,1,0,0
2473,mua hàng năm đầu nhận 3 bịch tã nhăn nhún giật_mình date sản_xuất cũ_rích tháng 92019 ngày mua 10042020,0,0,0,1,0,1,0
2474,tã thấm hút kém số hãng tã khác cơ_mà giá rẻ ok,0,1,0,1,0,0,0
2475,bỉm dày bé tè vón cục giá tiền sp cao_cấp hiện_giờ dùng bỉm nội_địa trung rẻ nửa ok,0,1,0,1,0,0,0
2476,bất_ngờ đợt giao hàng nhanh gói cẩn_thận đợt nhận sản_phẩm khuyến_mãi thích mua sản_phẩm ở cám_ơn,1,0,0,0,1,0,0
2477,ok giao hàng nhanh hàng qc,1,0,0,0,0,0,0
2478,ôm đùi vói số ký size lớn đáy dài bé mặc ướt,0,0,0,1,0,0,0
2479,tả mùi thơm mát nhẹ tả khác,0,0,0,1,0,0,0
2480,nhận hàng tuy_nhiên quà tặng mô_tả,0,0,0,0,1,0,0
2481,sản_phẩm tốt tôi hiểu bọc tả quấn năng keo ngang với_lại giao chậm mấy tôi yêu_cầu giao tả sạch dán băng keo,1,0,0,0,1,0,0
2482,đóng_gói sản_phẩm cẩn_thận giao hàng nhanh_chóng quà tặng kèm nhận bỉm,1,0,0,0,1,0,0
2483,hài_lòng dịch_vụ hàng bỉm moony bên,0,0,0,1,1,0,0
2484,đóng_gói tốt,1,0,0,0,0,0,0
2485,đầu_tiên nhận tã cũ sản_xuất t12019 bao_bì cũ rách,0,0,0,1,0,1,0
2486,sản_phẩm giá tiền ok thấm hút tốt bé mặc hợp hăm nh sp ok,0,1,0,1,0,1,0
2487,cảm_ơn,0,0,0,0,0,0,1
2488,đặt mua ta quần giao thành tã dán hàng huỷ đơn đặt một đàng giao một nẻo như_vậy mất uy_tín lắm,0,0,0,0,1,0,0
2489,giao nhanh bỉm toàn tràn ngoài thôi bằng bobby,1,0,0,1,0,0,0
2490,giao hàng nhanh giá hợp_lý đóng_gói sơ_sài,1,1,0,0,0,0,0
2491,sản_phẩm combo 3 gói tã quần huggies dry gói cực_đại xxl56 56 miếng dùng êm bé tuổi nhà cảm_thấy thích mặc cỡ xxl tả xé dễ mùi khó_chịu mua combo giá rẻ ại khuyến_mãi dùng huggies bé nhà đến lớn,0,1,0,1,0,0,0
2492,sản_phẩm đẹp giá tiền bỏ mua ngoài mong_đợi cảm_ơn nhà_cung_cấp,0,0,0,1,0,0,0
2493,phù_hợp bé nhà bé sử_dụng unidry,0,0,0,1,0,0,0
2494,rat hai_long vs ta quan huggies giao hang nhanh hon du dinh,1,0,0,1,0,0,0
2495,hàng đúng chất_lượng,0,0,0,1,0,0,0
2496,bịch bỉm đóng trong thùng thủng vài chỗ,1,0,0,0,0,0,0
2497,sản_phẩm rat la ok giao hàng nhanh va chat luong,1,0,0,1,0,0,0
2498,monh chương_trình khuyến_mại hơn_nữa,0,0,0,0,0,0,1
2499,sản_phẩm giống mô_tả chất_lượng tốt giao hàng nhanh,1,0,0,1,0,0,0
2500,gấp mua nhanh đúng khác tã siêu_thị mỏng_manh lạ_lùng,0,0,0,1,0,0,0
2501,hộp sữa mốp,1,0,0,0,0,0,0
2502,giao hàng nhanh để_ý đợt quà giá cao 369k tặng quà giá thấp 345k mom cân_nhắc chọn thời_điểm mua phù_hợp nhu_cầu bé,1,0,0,0,0,0,0
2503,date mới thùng sữa bóp_méo giao hàng cẩn_thận,1,0,0,0,0,1,0
2504,ok mua nhieu giá ok lai quà,0,1,0,0,1,0,0
2505,giao hàng nhanh tả mềm thấm hút tốt bé thoai mái,1,0,0,1,0,0,0
2506,vgiao hàng tận nhanh_chóng đầy du hàng uy_tín chất_lượng,1,0,0,1,0,0,0
2507,thấm hút tốt mềm_mại lắm,0,0,0,1,0,0,0
2508,giá rẻ đi_đôi chất_lượng bé mặc ban_ngày ok,0,1,0,1,0,0,0
2509,tương_đối hài_lòng,0,0,0,0,0,0,1
2510,dssx nhận sản_phẩm date mới,0,0,0,0,0,1,0
2511,sản_phẩm tiện_lợi chắc_chắn giao đúng màu hồng mẹ thích,0,0,0,1,0,0,0
2512,giao hàng nhanh hàng đúng size dùng biết,1,0,0,0,1,0,0
2513,giao hàng nhanh sd biết tn sờ bỉm ghê ghê khô vs hạt nhỏ nhỏ đc mỏng bỉm mềm bt,1,0,0,1,0,0,0
2514,sản_phẩm tốt cảm_ơn,0,0,0,1,0,0,0
2515,đầu mua sữa đóng_gói kỹ date mới giao hàng nhanh loại sữa pha sẵn đặt tiếp,1,0,0,0,0,1,0
2516,biết lý_do tả càng_ngày_càng mỏng trước_kia mỏng ngoài thật_sự lo_lắng về chất_lượng sản_phẩm mua mẹ ơi,0,0,0,1,0,0,0
2517,y giống mô_tả giao hàng nhanh nhiệt_tình,1,0,0,0,0,0,0
2518,tả đúng size mềm_mại thoải_mái bé mặc giao hàng nhanh,1,0,0,1,0,0,0
2519,tả mỏng mềm mịn tốt dùng loại bé thoải_mái chất_lượng tốt đắt_xắt_ra_miếng,0,1,0,1,0,0,0
2520,đặt màu vàng xám mà_lại giao màu hồng xám,0,0,0,0,1,0,0
2521,mặc_dù đặt_hàng cuối năm đầu năm mới giao hài_lòng,1,0,0,0,0,0,0
2522,sản_phẩm ở mức giá tầm trung cạp cao bé dùng khó_chịu mùi,0,1,0,1,0,0,0
2523,sản phảm đúng hình rỉ sét ở chỗ kéo khoá thiếu nhăn phía hai bên,0,0,0,1,1,0,0
2524,đóng_gói sp chắc_chắn chất_lượng ok cảm_ơn,1,0,0,1,0,0,0
2525,đóng_gói hàng cẩn_thận nhân_viên giao hàng chuyên_nghiệp hàng bobby dùng thích mùi dai mềm_mại gây kích_ứng da giá_cả dễ_chịu sản_phẩm hãng khác dùng con mấy ngày quyết_định đặt combos combo 6 gói,1,1,0,1,0,1,0
2526,balo nhỏ hok đc nhieu đồ,0,0,0,0,0,0,0
2527,bé dùng hộp bt biet mua dùng giao đóng_gói cẩn_thận nha hộp móp,1,0,0,0,0,0,0
2528,giao hàng nhanh sản_phẩm tốt hài_lòng ạ,1,0,0,1,0,0,0
2529,giao hàng chậm gấp không_thể mua khắc_phục vấn_đề giao hàng hợp_lý,1,0,0,0,0,0,0
2530,hàng tốt đúng thông_tin đăng_tải,0,0,0,1,0,0,0
2531,nghĩ gửi khách bịch như_vậy thủng vỏ túi bỉm ở trong đủ lấy dc bỉm trong bịch mua 3bịch 1triệu 3đều rách,0,0,0,1,1,0,0
2532,đóng_gói can thận hai_long cam on,1,0,0,0,0,0,0
2533,mua thứ 3 hàng tốt bé mặc thoải_mái loại khác,0,0,0,1,0,0,0
2534,chất_lượng sp tốt hài_lòng,0,0,0,1,0,0,0
2535,mua bao_nhiêu gói tặng ghế ăn mastela ạh,0,0,0,0,0,0,1
2536,con 8kg mặc chật bụng đùi mẹ chú_ý mua bỉm quần tăng size,0,0,0,0,0,0,1
2537,toi cam thay to ma nhan dc san pham nay hoi nho,0,0,0,0,0,0,0
2538,hàng giao cực nhanh giao tiêu_chuẩn chiều hôm đặt sáng nay giao giá rẻ mua ở con cung hay tạp_hoá mã khuyến_mãi mong luôn giữ chất_lượng giá_cả tốt nhất khách_hàng như_vậy,1,1,0,0,0,0,0
2539,bobby tã quần hương thơm dịu bé có_vẻ ngủ ngon,0,0,0,1,0,0,0
2540,ta huggies chinh hang gia re hon ben ngoai giao hang dung thoi han nhan giao giao hang than thien tich cuc se ung,1,1,1,0,0,0,0
2541,con sử_dụng tã dán lọt_lòng thích nó mỏng thấm tốt điểm hài_lòng mùi nó mùi bvs loại 5kg trở xuống ít mùi bắt_đầu 4 8kg mùi ghét mùi,0,0,0,1,0,0,0
2542,giao hàng nhanh hàng chuẩn,1,0,1,0,0,0,0
2543,sản_phẩm dùng tốt giao hàng nhanh mẫu_mã đẹp đóng_gói sản_phẩm chắc_chắn nhân_viên giao hàng thân_thiện,1,0,0,1,0,0,0
2544,sp đồng_nhất size bé mặt chật,0,0,0,1,0,0,0
2545,sản_phẩm ưng_ý ủng_hộ,0,0,0,0,0,0,1
2546,đầu mua tã ok mua slg nhìu tã khác đầu thô đc giao hàng nhanh,1,0,0,1,0,0,0
2547,tã thấm hút tốt giá hợp_lí chất_lượng,0,1,0,1,0,0,0
2548,sản_phẩm giống mô_tả chất_lượng tốt giao hàng nhanh,1,0,0,1,0,0,0
2549,sản_phẩm mềm khô thoáng huggies thích miếng lót huggies độ dài dày bobby,0,0,0,1,0,0,0
2550,nhận hàng cảm_nhận tã tốt mềm_mại thấm hút tốt bé mặc thoải_mái dễ_chịu giá_thành ở tốt quyết_định nay mua tã ở thôi hi_vọng đợt giảm_giá,0,1,0,1,0,0,0
2551,màu hồng tiện_dụng xài ok,0,0,0,1,0,0,0
2552,sp sd tôt chính hãng,0,0,1,1,0,0,0
2553,cực_kỳ hài_lòng nha người,0,0,0,0,0,0,1
2554,hàng tặng kèm,0,0,0,0,1,0,0
2555,san pham tot giao nhanh se tiep tuc mua hang tren,1,0,0,1,0,0,0
2556,sản_phẩm tốt tiện_dụng mua hàng,0,0,0,1,0,0,0
2557,giao hàng nhanh nhiệt_tình bỉm dùng siêu thích tràn nói_chung đáng mua,1,0,0,1,0,0,0
2558,san pham tot tham hut nhanh dong goi dep,1,0,0,1,0,0,0
2559,size thoải_mái loại bỉm khác bỉm thấm hút tốt dùng bỉm năm nay tuy_nhiên cảm_giác chất_lượng bỉm đồng_đều đợt dùng bề_mặt bỉm mềm_mại mỏng dễ rách ở phía lưng chun,0,0,0,1,0,0,0
2560,sản_phẩm tốt giao hàng nhanh người giao hàng cẩn_thận chu_đáo,1,0,0,1,0,0,0
2561,rẻ dùng ok,0,1,0,1,0,0,0
2562,xài giá ổn,0,1,0,1,0,0,0
2563,hài_lòng về sản_phẩm,0,0,0,0,0,0,1
2564,sử_dụng huggies chuyển unidry đầu đắn_đo sử_dụng tã thấm hút ổn tiết_kiệm giao hàng nhanh,1,1,0,1,0,0,0
2565,mua xong kiểm_tra mã_vạch thế_này mong một lời giải_thích,0,0,0,0,0,0,1
2566,mẫu mới mỏng thoáng mát khả_năng thấm hút ok lưng thun kiểu mới mềm_mại hài_lòng mua giá tốt,0,1,0,1,0,0,0
2567,hàng giao cực nhanh bao_bì bụi bẩn đóng_gói kỹ_lưỡng lau bụi mới gửi đi tốt,1,0,0,0,1,0,0
2568,sản_phẩm bẩn hài_lòng,0,0,0,1,0,0,0
2569,giao hàng lâu dự_kiến,1,0,0,0,0,0,0
2570,đóng_gói cẩn_thận giao hàng nhanh bỉm nội_địa tốt,1,0,0,1,0,0,0
2571,rẻ mua xài thử chất_lượng kém hàng sx ở việt_nam thua xa hàng nội_địa nhật phần bông dúm gây tràn tả đúng câu tiền,0,0,0,1,0,0,0
2572,mua khuyến_mãi hic sản_phẩm đóng_gói đẹp chắc_chắn,1,1,0,0,0,0,0
2573,ok giao hàng nhanh giá_thành hợp_lý,1,1,0,0,0,0,0
2574,giao hàng nhanh shiper nhiệt_tình dễ_thương đóng_gói cẩn_thận tiếp_tục ủng_hộ,1,0,0,0,0,0,0
2575,giao hàng chậm 24h mặt dù trả tiền gói now,1,0,0,0,0,0,0
2576,thời_gian giao hàng siêu nhanh chất_lượng sản_phẩm tuyệt_vời,1,0,0,1,0,0,0
2577,nhận tã bao_bì cũ trầy_xước làm mất giá_trị bịch tã hài_lòng,0,0,0,1,0,0,0
2578,sản_phẩm ok thích loại thích loại đệm mây 4 chiều cơ nhìn trong hình ghi sp ai_ngờ giao khác bực_mình coi hình_ảnh ảnh đủ loại vì_vậy làm đc xài đại cho_rồi,0,0,0,0,1,0,0
2579,sản_phẩm đẹp hài_lòng ủng_hộ,0,0,0,1,0,0,0
2580,co_dãn tốt goon bằng mer hi giao hàng max nhanh đặt hôm trc hôm luôn quà đi kèm luôn,1,0,0,0,1,0,0
2581,tôi mua thử sản_phẩm ở nhân_dịp chương_trình khuyến_mãi tôi giao hàng rấy nhanh giá tốt chất_lượng ok bé nhà tôi uống tăng cân phát_triển chiều cao tốt tôi hài_lòng về sản_phẩm tuy_nhiên có_điều xem_lại giá hiện_tại giá hiện_tại sp cao thị_trường,1,1,0,1,0,0,0
2582,tả tiện thiết_kế đẹp cảm_thấy mỏng đẹp mẫu cũ gói 24 miếng thấm hút tốt,0,0,0,1,0,0,0
2583,tã bobby lâu rôi thay co chuog trinh khuyen mãi z,0,0,0,0,0,0,0
2584,đóng_gói xấu chất_lượng kém,1,0,0,1,0,0,0
2585,dùng tôt giao hang nhanh 5sao,1,0,0,1,0,0,0
2586,nhận đc hàng 155 quà tặng đi kèm nhận đc,1,0,0,0,1,0,0
2587,mua bão giảm_giá mõi đơn đc bịch ah mong bão giảm_giá như_vậy đóng hàng cẩn_thận cập_nhật đơn hàng liên_tục dễ theo_dõi 5 chất_lượng,1,1,0,1,0,0,0
2588,tuyệt voi cảm_ơn nha,0,0,0,0,0,0,1
2589,hàng giao logo khác hình sản_phẩm_tra google giá hàng giao rẻ,0,1,0,0,1,0,0
2590,lưu kho bảo_quản tã kĩ bao_bì nhăn_nhúm rách bao_bì dán băng keo trong chổ rách gói nilong giao tôi đổi trả mất thời_gian thôi xài luôn lưu_ý tã sử_dụng trẻ_em bảo_quản lưu kho kĩ sạch_sẽ hãy làm_việc tâm sản_phẩm dành trẻ nhỏ thân gửi xin cảm_ơn,0,0,0,1,1,0,0
2591,thấm hút tốt bề_mặt bông êm dày,0,0,0,1,0,0,0
2592,thích nhất tã quần goon friend hình doremon dễ_thương giá rẻ đợt mua dịp khuyến_mãi giá 67kbịch đi lotte bán 58kbịch thôi hết size l bé 6kg4 mặc l tã quần goon slim m,0,1,0,0,0,0,0
2593,sản_phẩm tốt giao hàng nhanh phục_vụ tốt hài_lòng,1,0,0,1,1,0,0
2594,sản_phẩm tốt m mua be dùng boby nh nói_chung ok,0,0,0,1,0,0,0
2595,giao hàng nhanh quét mã sp chính hãng,1,0,1,0,0,0,0
2596,tả mỏng dùng ban_ngày ok giao hàng nhanh quà,1,0,0,1,1,0,0
2597,đặt 3 thùng ghi quà thú nhồi bông nhận quà đâu hy_vọng giao bù,0,0,0,0,1,0,0
2598,mua đc giá deal giảm voucher okokokokok,0,1,0,0,0,0,0
2599,hài_lòng tiếp_tục ủng_hộ sản_phẩm,0,0,0,0,0,0,1
2600,đặt tả quần xxl 56 miếng nhận thanh_toán đủ số tiền hứa giao bổ_sung chờ hàng bổ_sung,0,0,0,0,1,0,0
2601,bỉm nhật sử_dụng bé trai nhà thấm hút tốt hâm,0,0,0,1,0,1,0
2602,con đứa sd loại tốt bền tiết_kiệm chi_phí gia_đình,0,1,0,1,0,0,0
2603,quà tặng bé thích giao hàng nhanh đóng_gói cẩn_thận,1,0,0,0,1,0,0
2604,bé nhà tầm lật lăn liên_tục chọn huggies đệm mây 4 chiều con nè trộm_vía con vui_chơi thoải_mái bi hằn đỏ đấy ạ,0,0,0,1,0,1,0
2605,gói lớn tiết_kiệm đóng_gói kỹ_càng,1,1,0,0,0,0,0
2606,hàng như_ý giao đúng ngày luôn ủng_hộ,1,0,0,1,0,0,0
2607,về phần đóng_gói lúc_nào đóng cẩn_thận giao hàng sớm dự_kiến mua bịch tã quần size l 54 miếng date tặng ngôi nhà phát nhạc quà tặng chất_lượng tốt tách đơn giao tã giao ngày,1,0,0,1,1,0,0
2608,bên trg ngang lm nho bo binh hết,0,0,0,0,0,0,0
2609,ok sp mong doi,0,0,0,0,0,0,1
2610,hàng chất_lượng đóng_gói đẹp ấn_tượng dịch_vụ vận_chuyển mong giữ mãi phong_độ now,1,0,0,1,0,0,0
2611,hàng rat tốt dong gói kỹ giao hàng nhanh ủng_hộ dai dai,1,0,0,1,0,0,0
2612,đong gói cẩn_thận giao hàng nhanh dự_kiến giá_cả ưu_đãi chất_lượng sd nói,1,1,0,0,0,0,0
2613,đóng_gói kỹ chất_lượng giá cạnh_tranh mua hàng an_tâm,1,1,0,1,0,0,0
2614,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1,0,0,1,0,0,0
2615,giao hàng nhanh tia chớp,1,0,0,0,0,0,0
2616,bịch rách bao_bì,1,0,0,0,0,0,0
2617,sp tốt rẻ mua siêu_thị,0,1,0,1,0,0,0
2618,sản_phẩm chất_lượng tốt giao hàng nhanh đóng_gói kỹ_càng,1,0,0,1,0,0,0
2619,bình_thường dùng tã dán l rộng bữa_nay mua l chật khít háng bé bé dễ hăm gọi giải_quyết mở bao gói,0,0,0,1,0,1,0
2620,3 gói tặng bập_bênh chất_lượng tã tốt giao tốc_độ quà tặng ọp_ẹp,1,0,0,1,1,0,0
2621,xài yubest gold cảm_thấy tốt,0,0,0,0,0,0,1
2622,giá hợp_lý,0,1,0,0,0,0,0
2623,bỉm tốt dùng thích lắm ạ mua mẹ,0,0,0,1,0,0,0
2624,giá tốt giao lâu,1,1,0,0,0,0,0
2625,hàng chuẩn mua,0,0,1,0,0,0,0
2626,hàng chính hãng giá rẻ bên ngoài giao hàng nhanh chong tin_tưởng,1,1,1,0,0,0,0
2627,bỉm thấm hút tốt đóng_gói cẩn_thận giao hàng nhanh_chóng,1,0,0,1,0,0,0
2628,giao hàng lâu 5 ngày nhận hàng,1,0,0,0,0,0,0
2629,bao_bì cũ bám bụi nhìn khó_chịu,0,0,0,0,0,1,0
2630,sản_phẩm tốt_giống miêu_tả giao hàng nhanh,1,0,0,1,0,0,0
2631,tả dán đặt ở mềm con cưng ướt nó vốn cục con cưng,0,0,0,1,0,0,0
2632,đệm dùng ok mua bịch lớn giảm đc giá_thành cảm_ơn cảm_ơn,0,1,0,1,0,0,0
2633,sp mùi túi ni lông đầu mua hàng thất_vọng như_vậy,0,0,0,1,0,0,0
2634,giáo hàng nhanh shipper vui_vẻ bột đậu uống ngon,1,0,0,1,0,0,0
2635,bỉm tệ thấm hút tốt dùng,0,0,0,1,0,0,0
2636,bỉm mềm tuy_nhiên thấm hút kém đóng ngày ok,0,0,0,1,0,0,0
2637,nhận hàng hộp thủng biết hay quá_trình vận_chuyển đặt hai gói cẩn_thận viền gói bệt đen,1,0,0,0,1,0,0
2638,giao hàng nhanh tã trong thùng rách vận_chuyển giờ dùng moony merries ngày pampers loại giữ dáng dùng ưng giá rẻ sử_dụng bé ngày đêm 3,1,1,0,1,0,0,0
2639,tk đóng_gói cẩn_thận bobby tiền thấm hút tốt mềm em bé m mới đổi sz bé bỉm in hẳn số sz mặt trong nhìn chuyên_nghiệp,1,1,0,1,0,0,0
2640,sp ok bộ_phận giao hàng linh_hoạt lịch_sự tôi luôn tin_tưởng tin_dùng lựa_chọn hàng_đầu mua_sắm cảm_ơn,1,0,0,1,0,0,0
2641,tôi rats hài_lòng tôi sẻ ủng_hộ tiếp tôi,0,0,0,0,0,0,1
2642,đặt mua sản_phẩm vn giá_cả rẻ số mua chất_lượng bỉm tốt mềm thấm hút nhanh da con lúc_nào khô thoáng an_tâm con dùng sản_phẩm tin_tưởng mua hàng,0,1,0,1,0,0,0
2643,mua bịch nhận đc bộ quà tặng truyện_tranh,0,0,0,0,1,0,0
2644,hàng ok cảm_ơn ủng_hộ tiếp,0,0,0,0,0,0,1
2645,sản_phẩm mùi toàn mùi bvs,0,0,0,1,0,0,0
2646,tã nhìn bề_ngoài giống tràn thấm ngoài,0,0,0,1,0,0,0
2647,hàng mua về dùng đánh_giá chất_lượng đúng hãng yên_tâm,0,0,1,0,0,0,0
2648,rẻ dùng rẻ dám đòi_hỏi giao đúng hàng 5,1,1,0,0,0,0,0
2649,nhận hàng nhung quà đâu ơi,0,0,0,0,1,0,0
2650,hài_lòng sp tràn dòng khác,0,0,0,1,0,0,0
2651,tã thiết_kế dễ_thương bắt_mắt hình thú_vị vạch nhận_biết màu vàng nhạy thấm hút tạm ổn bé tè thấm tã sẵn rãnh thoáng_khí tạm_thời hăm bé ị biết thấm ok,0,0,0,1,0,1,0
2652,sản_phẩm dầy,0,0,0,1,0,0,0
2653,đầu mua m hài_lòng sản_phẩm đẹp m thích giống quảng_cáo ủng_hộ ạ,0,0,0,1,0,0,0
2654,bé tè tã vốn cục hài_lòng,0,0,0,1,0,0,0
2655,sản_phẩm ok tuy_nhiên giá cao,0,1,0,1,0,0,0
2656,i bought items is 5 star is 3 star,0,0,0,0,0,0,0
2657,cực_kì nhanh_chóng hài_lòng tặng 8 miếng,1,0,0,0,1,0,0
2658,giao nhanh tã mềm loại goo n slim trước_đây,1,0,0,1,0,0,0
2659,hàng chất_lượng,0,0,0,0,0,0,1
2660,sản_phẩm tuyệt_vời giao hàng nhanh,1,0,0,1,0,0,0
2661,giao hàng nhanh chất_lượng sản_phẩm tốt nhà đóng bé đêm tràn bỉm gây kích_ứng da bé,1,0,0,1,0,1,0
2662,hông nói về chất_lượng quét mã_vạch mua vài sài ok giá rẻ ở ngoài thắc_mắc hông biết hàng lúc_nào mỏng ở ngoài mua thôi nhìn khác_biệt rờ dày mỏng,0,1,1,1,0,0,0
2663,hài_lòng chất_lượng giao hàng nhanh đóng_gói cẩn_thận,1,0,0,1,0,0,0
2664,bao_bì rách mua tã ở,1,0,0,0,0,0,0
2665,mềm mịn ok hài_lòng,0,0,0,1,0,0,0
2666,túi đẹp đứng dáng,0,0,0,0,0,0,0
2667,hộp đựng bỉm đẹp ok ủng_hộ sale tiếp mua con,1,0,0,0,0,0,0
2668,sp ổn đâu mua ok ủng_hộ tiếp cmt seeding,0,0,0,1,0,0,0
2669,hang chinh hang gia ok hon o ngoai,0,1,1,0,0,0,0
2670,tốt mua con mua dùm hk bt bao nhiu,0,0,0,0,0,0,1
2671,hài_lòng về sản_phẩm giao hàng nhanh dự_kiến đóng_gói cẩn_thận tiếp_tục ủng_hộ,1,0,0,0,0,0,0
2672,hình_ảnh bán hàng tiếng anh sản_phẩm nhận tiếng tàu hiểu note con muốn đổi đúng sản_phẩm tiếng_anh,0,0,0,0,0,0,0
2673,sữa hàng tặng giống mô_tả giao hàng nhanh_chóng lon sữa móp méo mua sữa thích vận_chuyển lon sữa móp như_vậy ok thái_độ nhân_viên tốt,1,0,0,0,1,0,0
